ActionCount,Sensor,time1,time2,time3,time4,time5,time6,time7,time8,time9,time10,time11,time12,time13,time14,time15,time16,time17,time18,time19,time20,time21,time22,time23,time24,time25,time26,time27,time28,time29,time30,time31,time32,time33,time34,time35,time36,time37,time38,time39,time40,time41,time42,time43,time44,time45,time46
Action 82,ALX,0.9453125,0.9267578,0.9311523,0.9345703,0.9355469,0.9370117,0.9399414,0.9306641,0.9291992,1.038086,1.155273,0.9628906,0.581543,0.3413086,0.04003906,-0.2226563,-0.4970703,-0.5888672,-0.6674805,-0.6591797,-0.7631836,-0.793457,-0.7788086,-0.7587891,-0.8818359,-0.7128906,-0.7651367,-0.6430664,-0.6611328,-0.6542969,-0.3457031,1.851074,0.04589844,0.2382813,0.3193359,0.3481445,0.2963867,0.4174805,0.5551758,0.5961914,1.013184,1.133301,1.084473,0.9604492,0.9135742,0
Action 82,ALY,0.2695313,0.2724609,0.2719727,0.2729492,0.2553711,0.2563477,0.2553711,0.2524414,0.2592773,0.2612305,0.4375,0.5410156,0.6181641,0.6699219,0.6645508,0.6533203,0.6928711,0.6381836,0.5595703,0.4238281,0.4130859,0.3549805,0.4707031,0.3588867,0.3945313,0.5263672,0.6196289,0.5224609,0.5595703,0.659668,1.368164,0.9897461,0.7832031,0.6899414,0.6420898,0.5371094,0.5722656,0.5454102,0.5292969,0.5458984,0.4140625,0.2924805,0.2949219,0.2226563,0.2836914,0
Action 82,ALZ,0.1381836,0.128418,0.1352539,0.1303711,0.1420898,0.1279297,0.1298828,0.1357422,0.1474609,0.1098633,0.3798828,0.6240234,0.703125,0.668457,0.7280273,0.6875,0.6928711,0.5512695,0.3901367,0.1899414,0.06542969,-0.09960938,-0.01367188,0.06445313,0.07861328,0.1181641,0.2651367,0.3774414,0.5131836,0.534668,0.6225586,1.477539,0.5605469,0.6870117,0.7475586,0.5839844,0.5390625,0.5512695,0.5703125,0.5341797,0.3442383,0.1474609,-0.07275391,0.06005859,0.2016602,0
Action 82,ARX,0.9453125,0.9560547,0.956543,0.9511719,0.9575195,0.9560547,0.9702148,0.9584961,0.9663086,0.9648438,0.9394531,0.9106445,0.9360352,0.9570313,0.9555664,0.9277344,0.925293,0.9501953,0.9345703,0.9555664,0.9633789,1.029785,1.082031,0.8442383,0.5087891,0.1582031,-0.02734375,-0.1625977,-0.237793,-0.6821289,2.566895,0.7041016,0.128418,0.4980469,0.3671875,0.3681641,0.4423828,0.4399414,0.8222656,0.9355469,1.00293,1.075195,1.039063,1.001953,0.956543,0
Action 82,ARY,-0.2475586,-0.269043,-0.2470703,-0.2685547,-0.2529297,-0.2529297,-0.2514648,-0.2519531,-0.2646484,-0.253418,-0.2729492,-0.2597656,-0.2797852,-0.2583008,-0.2763672,-0.2749023,-0.3032227,-0.2768555,-0.2768555,-0.3032227,-0.3071289,-0.3037109,-0.4082031,-0.6503906,-0.7167969,-0.5458984,-0.5883789,-0.4116211,-0.4853516,-0.168457,-0.4482422,-1.253906,-0.6645508,-0.5966797,-0.6835938,-0.3823242,-0.5917969,-0.5146484,-0.4794922,-0.3701172,-0.4931641,-0.2456055,-0.3291016,-0.277832,-0.2636719,0
Action 82,ARZ,0.1176758,0.1328125,0.1015625,0.1103516,0.1235352,0.1166992,0.1279297,0.1088867,0.1396484,0.1381836,0.1601563,0.1679688,0.1757813,0.1586914,0.1518555,0.1723633,0.1899414,0.1899414,0.1967773,0.1918945,0.2211914,0.2875977,0.4360352,0.7006836,0.6982422,0.5546875,0.5351563,0.4746094,0.3852539,-0.01513672,0.9189453,0.8808594,0.5385742,0.6870117,0.6191406,0.4882813,0.5336914,0.4780273,0.5019531,0.362793,0.3325195,0.03466797,0.008300781,0.09521484,0.1323242,0
Action 82,EMG0L,-1,-1,-1,-3,-4,-1,3,-4,-2,2,1,-2,-14,18,3,-16,-66,-8,-7,-19,-45,1,10,9,-19,-3,-76,26,-112,-8,-96,46,-39,-84,12,-4,0,9,6,-1,-5,1,1,-1,-1,0
Action 82,EMG1L,0,-1,0,-8,-2,-2,-1,-5,-8,11,10,-2,-12,-8,5,-14,-18,1,0,-38,-91,-93,-1,13,-17,16,-42,25,-37,16,-29,-5,-55,-34,18,-6,1,1,0,1,-1,-1,-3,0,-1,0
Action 82,EMG2L,-3,-1,1,-3,-1,0,0,0,11,13,0,-11,-1,-19,-14,15,-9,5,-5,1,-27,19,-13,2,-15,22,-24,-3,5,-4,42,-24,20,-1,22,-6,-2,-4,0,0,0,0,-1,-1,-1,0
Action 82,EMG3L,0,-2,-1,-1,0,0,-4,-2,-1,65,8,-31,-33,63,3,-20,-1,-1,3,-2,-5,-37,-12,2,14,71,-13,-14,0,13,-79,-81,-13,1,4,-39,9,0,-2,0,4,2,2,0,-4,0
Action 82,EMG4L,0,-1,-1,-1,-2,-1,-1,0,-1,-3,-2,-1,0,-13,-5,3,-9,-7,0,6,9,-4,0,1,-12,13,34,-24,-56,-18,5,12,0,0,-1,0,-1,3,-1,-1,0,-1,-1,-2,-1,0
Action 82,EMG5L,-2,0,0,-1,0,2,1,0,1,-2,-2,1,0,11,5,-24,0,17,12,-9,-38,-20,0,-7,20,35,25,4,-77,-115,19,18,-39,2,-1,3,1,26,4,-1,-1,0,-1,-1,0,0
Action 82,EMG6L,0,0,-2,0,-2,-1,-1,-1,-1,0,0,0,-3,-2,-5,-4,-5,8,42,-19,-8,-6,2,0,2,-15,0,17,-22,-51,37,6,-2,9,-5,-7,2,0,2,-3,1,0,0,-2,-1,0
Action 82,EMG7L,0,-1,-1,0,-1,-2,1,0,-1,2,-10,0,0,-5,3,-28,1,-4,4,-13,-10,-3,18,-14,-3,-10,-51,8,-19,29,-49,-27,-44,-8,7,-13,0,2,0,-1,-1,-1,-1,-1,-1,0
Action 82,EMG0R,-2,-2,-1,-1,-1,0,-2,-1,-1,-3,0,-1,-2,-1,-2,0,0,-1,-1,0,-1,-4,2,-4,-17,3,-1,34,23,-25,94,-28,1,44,18,3,-4,-1,-1,-2,-2,1,0,0,0,0
Action 82,EMG1R,0,0,-1,-1,0,-2,0,-1,0,0,-2,0,-3,-1,-2,0,-1,1,-1,-4,0,0,-1,-4,0,9,-11,-33,-13,4,1,-17,-17,12,-2,16,-4,-4,-1,-2,-1,-1,-2,0,0,0
Action 82,EMG2R,-1,0,-3,-1,-2,-1,-2,0,0,-2,-1,0,-2,-1,-1,-3,-1,0,-1,-21,1,73,14,-23,11,80,60,7,-52,-76,17,17,57,92,-81,9,-14,-33,-10,16,15,2,-3,8,8,0
Action 82,EMG3R,-3,-1,0,-2,-2,0,-2,-1,1,0,-1,-1,0,0,-1,-3,-3,-2,5,-6,6,11,7,8,-9,-6,9,-7,-8,-53,43,9,30,3,-10,17,-2,6,-6,-1,-1,3,-2,-2,1,0
Action 82,EMG4R,-3,2,-1,-2,0,-4,0,-2,2,1,2,-6,-7,-1,-6,-5,8,-2,5,-13,-17,16,-21,-1,15,-27,-16,-8,-4,-11,-9,12,1,0,-7,3,-2,34,-9,14,-14,1,-6,-7,5,0
Action 82,EMG5R,2,3,-7,-2,1,-4,-2,2,1,3,4,-4,-3,3,-5,-2,5,-2,3,-10,-8,3,-23,-3,-9,19,-29,43,-53,-21,-10,37,1,6,-12,1,-3,14,1,3,-7,9,-8,-5,-2,0
Action 82,EMG6R,-1,0,-3,-2,-2,-1,0,-2,0,-2,-1,-2,-3,0,-1,1,-2,-1,0,1,2,-5,-14,-31,11,3,-8,-38,-22,49,70,23,41,-7,44,-18,5,-6,4,0,-5,0,-1,-1,-2,0
Action 82,EMG7R,-1,-1,-1,-1,-1,0,0,0,-1,0,0,-1,-2,1,0,-3,-2,-1,-1,-2,9,9,7,2,7,-3,-4,-1,8,24,39,-3,9,-2,13,1,1,-5,0,0,6,-5,2,-3,1,0
Action 82,GLX,-1.75,-1.875,0.1875,-2.75,2.6875,-1.4375,-0.8125,0.4375,0.3125,-19,2.875,18,4.5,14.5,16.25,30.5,36.4375,42.6875,37.625,29.75,16,-36,19.8125,-2,-11.4375,-21.25,-36,-57.125,-61.375,-22.5625,-25.8125,-11.125,-34.125,6.6875,4.375,30.125,-25.5,8.625,-42,-27,-3.3125,-4.1875,-46.5625,-24.5625,-16.0625,0
Action 82,GLY,-1.75,-1.875,0.1875,-2.75,2.6875,-1.4375,-0.8125,0.4375,0.3125,-19,2.875,18,4.5,14.5,16.25,30.5,36.4375,42.6875,37.625,29.75,16,-36,19.8125,-2,-11.4375,-21.25,-36,-57.125,-61.375,-22.5625,-25.8125,-11.125,-34.125,6.6875,4.375,30.125,-25.5,8.625,-42,-27,-3.3125,-4.1875,-46.5625,-24.5625,-16.0625,0
Action 82,GLZ,-1.75,-1.875,0.1875,-2.75,2.6875,-1.4375,-0.8125,0.4375,0.3125,-19,2.875,18,4.5,14.5,16.25,30.5,36.4375,42.6875,37.625,29.75,16,-36,19.8125,-2,-11.4375,-21.25,-36,-57.125,-61.375,-22.5625,-25.8125,-11.125,-34.125,6.6875,4.375,30.125,-25.5,8.625,-42,-27,-3.3125,-4.1875,-46.5625,-24.5625,-16.0625,0
Action 82,GRX,-2.1875,0.75,0.875,2.75,-4.3125,0.625,-4.125,2.8125,-9.3125,5.0625,-8.875,-10.4375,-5.4375,-3.1875,1.5,-0.9375,-1.8125,0.125,2.375,-2.3125,-1.625,-0.3125,-21.5,-47.6875,0.25,-13.0625,-23.875,-32,-5.3125,1.5,131.625,-17.9375,-19.3125,25.1875,5.5,20.125,-36.125,82.4375,3.125,29.625,21.25,42.0625,18.375,15.6875,7.9375,0
Action 82,GRY,-2.1875,0.75,0.875,2.75,-4.3125,0.625,-4.125,2.8125,-9.3125,5.0625,-8.875,-10.4375,-5.4375,-3.1875,1.5,-0.9375,-1.8125,0.125,2.375,-2.3125,-1.625,-0.3125,-21.5,-47.6875,0.25,-13.0625,-23.875,-32,-5.3125,1.5,131.625,-17.9375,-19.3125,25.1875,5.5,20.125,-36.125,82.4375,3.125,29.625,21.25,42.0625,18.375,15.6875,7.9375,0
Action 82,GRZ,-2.1875,0.75,0.875,2.75,-4.3125,0.625,-4.125,2.8125,-9.3125,5.0625,-8.875,-10.4375,-5.4375,-3.1875,1.5,-0.9375,-1.8125,0.125,2.375,-2.3125,-1.625,-0.3125,-21.5,-47.6875,0.25,-13.0625,-23.875,-32,-5.3125,1.5,131.625,-17.9375,-19.3125,25.1875,5.5,20.125,-36.125,82.4375,3.125,29.625,21.25,42.0625,18.375,15.6875,7.9375,0
Action 82,ORL,6.780628,6.779144,6.775942,6.776803,6.774565,6.774149,6.765286,6.752044,6.72186,6.655786,6.402611,6.223684,6.12459,6.116954,6.133522,6.189801,6.284713,6.443467,6.678858,7.255706,7.628025,7.903896,7.806275,7.608905,7.365295,7.199764,6.828187,6.582627,6.417471,6.342482,6.258257,6.21693,6.212218,6.217478,6.21985,6.249038,6.267666,6.273485,6.269749,6.284222,6.440557,6.775553,7.365973,7.411435,7.214796,0
Action 82,OPL,2.993492,2.992209,2.992159,2.993632,2.994732,2.996619,2.99947,3.002024,3.008267,3.023375,3.173076,3.452734,3.989324,4.292612,4.911419,5.36671,5.786568,6.146105,6.435002,6.750421,6.828007,6.826407,6.830629,6.799935,6.718904,6.632247,6.318065,6.023719,5.778186,5.580075,4.85273,4.529665,4.487926,4.550022,4.55155,4.499263,4.395942,4.218141,3.812735,3.716807,3.204521,2.969911,2.842115,2.830283,2.856521,0
Action 82,OYL,4.000616,3.997755,3.999427,3.99627,3.998413,3.999519,4.00837,4.022082,4.053751,4.106984,4.383848,4.610427,4.763313,4.808741,4.901929,4.977883,5.077265,5.224618,5.451458,6.000189,6.377795,6.697753,6.564304,6.350611,6.127951,5.953524,5.611633,5.42565,5.295742,5.204985,5.01078,4.944564,4.95348,4.95609,4.95361,4.935828,4.897603,4.84099,4.676812,4.634769,4.387073,4.022684,3.359482,3.245267,3.416054,0
Action 82,ORR,3.12914,3.127696,3.132908,3.137655,3.140581,3.139333,3.13892,3.150942,3.17273,3.235572,3.282497,3.321158,3.337203,3.346227,3.357309,3.377136,3.376988,3.376644,3.378204,3.383849,3.413105,3.541222,3.67093,3.752125,3.792981,3.816242,3.780514,3.733954,3.689663,3.695403,3.645536,3.64533,3.659253,3.68564,3.69297,3.71458,3.662374,3.700394,3.677368,3.606426,3.335144,2.843263,2.485577,2.423408,2.529007,0
Action 82,OPR,2.951813,2.954071,2.953917,2.95802,2.958584,2.960569,2.961357,2.963569,2.968791,2.986418,3.001155,3.012978,3.023912,3.027923,3.034522,3.041928,3.048768,3.053082,3.062598,3.070389,3.083646,3.150437,3.304893,3.698663,4.109936,4.56099,4.964329,5.28946,5.296486,5.043459,4.512653,4.401021,4.451499,4.450124,4.433,4.353573,4.209579,3.994461,3.724988,3.371672,3.147024,2.96695,2.933017,2.927715,2.929299,0
Action 82,OYR,6.134015,6.131218,6.131824,6.123311,6.118191,6.118052,6.115644,6.104408,6.071027,6.00853,5.951765,5.893737,5.8546,5.841101,5.827735,5.809247,5.795811,5.799191,5.802558,5.793356,5.760704,5.625352,5.456281,5.266769,5.162119,5.072299,5.003485,4.910452,4.879816,4.905908,5.066517,5.043479,5.01073,5.02779,5.043241,5.075313,5.113467,5.169373,5.301014,5.526543,5.828282,6.478214,6.886952,6.986118,6.89642,0
Action 83,ALX,0.9350586,0.9350586,0.9350586,0.9350586,0.9350586,0.9350586,0.9350586,0.9350586,0.9350586,0.9350586,0.9350586,0.9350586,0.9350586,0.9350586,0.9350586,0.9350586,0.9350586,0.9350586,0.9350586,0.9350586,0.9350586,0.9350586,0.9350586,0.9350586,0.9350586,0.9350586,0.9350586,0.9350586,0.9350586,0.9350586,0.9350586,0.9350586,0.9350586,0.9350586,0.4667969,0.3886719,0.4121094,0.6533203,0.9638672,1.072266,1.042969,1.010254,0.9780273,0.9404297,0.9189453,0
Action 83,ALY,0.2631836,0.2631836,0.2631836,0.2631836,0.2631836,0.2631836,0.2631836,0.2631836,0.2631836,0.2631836,0.2631836,0.2631836,0.2631836,0.2631836,0.2631836,0.2631836,0.2631836,0.2631836,0.2631836,0.2631836,0.2631836,0.2631836,0.2631836,0.2631836,0.2631836,0.2631836,0.2631836,0.2631836,0.2631836,0.2631836,0.2631836,0.2631836,0.2631836,0.2631836,0.5893555,0.534668,0.4399414,0.5048828,0.3867188,0.3818359,0.3540039,0.2338867,0.2861328,0.3217773,0.2724609,0
Action 83,ALZ,0.1191406,0.1191406,0.1191406,0.1191406,0.1191406,0.1191406,0.1191406,0.1191406,0.1191406,0.1191406,0.1191406,0.1191406,0.1191406,0.1191406,0.1191406,0.1191406,0.1191406,0.1191406,0.1191406,0.1191406,0.1191406,0.1191406,0.1191406,0.1191406,0.1191406,0.1191406,0.1191406,0.1191406,0.1191406,0.1191406,0.1191406,0.1191406,0.1191406,0.1191406,0.5048828,0.4648438,0.4760742,0.4951172,0.3339844,0.1875,0.05761719,-0.02929688,0.04638672,0.06298828,0.04345703,0
Action 83,ARX,0.9433594,0.9331055,0.9428711,0.9433594,0.9335938,0.9389648,0.9370117,0.9389648,0.9521484,0.949707,0.9257813,0.9296875,0.9599609,0.9165039,0.9580078,0.9462891,0.9306641,0.9472656,1.047852,1.092773,1.168945,0.9116211,0.7265625,-0.2338867,-0.1489258,-0.06689453,-0.2993164,-0.3271484,3.12207,-0.2373047,0.4755859,0.5756836,0.4267578,0.4326172,0.4785156,0.4418945,0.4233398,0.6308594,0.699707,1.112305,1.050293,0.9404297,0.8608398,0.9389648,0.9794922,0
Action 83,ARY,-0.3212891,-0.3222656,-0.3242188,-0.3193359,-0.3178711,-0.3183594,-0.3242188,-0.3183594,-0.3110352,-0.2988281,-0.3037109,-0.3212891,-0.2939453,-0.3798828,-0.2949219,-0.3076172,-0.293457,-0.3105469,-0.4638672,-0.4873047,-0.6049805,-0.715332,-0.953125,-0.40625,-0.3505859,-0.2280273,-0.06591797,-0.1254883,-1.883789,-0.5268555,-0.7026367,-0.5742188,-0.5864258,-0.6606445,-0.6152344,-0.5976563,-0.4482422,-0.4863281,-0.4384766,-0.2548828,-0.5766602,-0.3217773,-0.3525391,-0.2890625,-0.3378906,0
Action 83,ARZ,0.121582,0.1206055,0.125,0.121582,0.1152344,0.1210938,0.1171875,0.1254883,0.1152344,0.1035156,0.1010742,0.1279297,0.1206055,0.1645508,0.1230469,0.08349609,0.1035156,0.1191406,0.1142578,0.06933594,0.4697266,0.8344727,0.8447266,0.4018555,0.387207,0.6606445,0.1328125,0.2734375,1.535156,0.3955078,0.5737305,0.7163086,0.5942383,0.5917969,0.6235352,0.5952148,0.4677734,0.5581055,0.5341797,0.331543,0.2124023,0.1396484,0.2451172,0.1582031,0.04248047,0
Action 83,EMG0L,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-5,1,1,-3,0,2,0,1,-3,11,3,0
Action 83,EMG1L,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-13,3,-3,1,-7,-2,-3,-1,0,3,0,0
Action 83,EMG2L,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-6,2,3,-8,0,-1,-3,-1,1,3,2,0
Action 83,EMG3L,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-4,0,5,-7,4,0,-3,-1,-2,0,1,0
Action 83,EMG4L,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,2,-2,1,-3,-2,-1,-2,1,-1,0
Action 83,EMG5L,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-3,-3,1,-1,0,0,-3,0,-2,3,-2,0
Action 83,EMG6L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-2,-3,-2,-2,0,-12,0,-2,1,-2,0
Action 83,EMG7L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,-3,-17,1,2,-2,-3,-8,34,6,0
Action 83,EMG0R,-2,-1,-1,-1,-3,-4,-1,-2,-1,-3,0,-2,-1,-1,-1,-1,-3,0,1,-6,4,1,-1,2,-1,-8,-2,-23,6,3,-1,6,-3,-4,-4,-19,-16,1,-2,4,2,38,-4,-1,5,0
Action 83,EMG1R,-2,-3,-2,-1,-3,0,-3,-1,-2,-1,-2,-1,-1,-1,0,-3,-1,-3,-4,10,5,-1,1,-12,-14,-8,-2,-36,4,24,4,-4,-3,0,-2,-7,-6,-7,-3,-7,0,-7,-3,3,1,0
Action 83,EMG2R,1,-1,-1,-2,-2,-1,0,-2,-1,-4,-2,-1,-2,-2,-1,1,-1,1,-2,26,8,10,-9,-2,-7,-22,-14,-26,22,-27,29,-10,-1,-1,0,-1,-4,-5,-5,-4,1,-1,0,1,-2,0
Action 83,EMG3R,0,-1,0,1,-2,-1,0,-1,-2,-1,1,-3,-2,-2,1,0,-4,0,-6,-1,6,4,-10,0,-4,-2,-2,9,14,-11,10,3,2,2,-4,-3,-12,-3,-4,-4,-1,-1,0,1,0,0
Action 83,EMG4R,-1,-1,0,0,0,2,0,-2,1,1,-1,-1,-1,0,-3,-4,-2,0,-21,-3,12,-4,-10,8,8,-2,2,40,-6,-10,3,5,4,1,-8,-1,-7,-11,-7,-3,-3,0,-1,1,0,0
Action 83,EMG5R,-1,-2,0,-1,-1,-2,-2,-1,-2,-3,1,-1,0,0,-3,-2,0,0,-11,-25,-4,6,4,7,0,-3,-18,-27,-11,-10,1,1,2,3,4,-7,-7,-13,0,-8,-3,1,-2,1,-3,0
Action 83,EMG6R,-3,-1,-2,-1,1,-1,1,-1,-1,-2,1,1,-1,-1,-1,0,0,1,-7,-51,-45,45,29,1,16,11,-48,-24,-51,-32,36,-6,16,-4,-3,3,-6,-13,-3,0,-3,0,-3,-2,-2,0
Action 83,EMG7R,-1,0,0,-1,-1,-2,-1,-1,-1,-1,1,1,0,-2,0,-1,-2,0,30,4,4,14,-25,0,20,14,-40,-18,-32,-30,54,9,13,-8,-6,8,-14,0,5,0,1,7,-3,1,-1,0
Action 83,GLX,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,-10.8125,-0.4375,7.125,14.375,14.625,25.5625,-17.0625,-7.9375,19.6875,25.625,9.1875,0
Action 83,GLY,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,-10.8125,-0.4375,7.125,14.375,14.625,25.5625,-17.0625,-7.9375,19.6875,25.625,9.1875,0
Action 83,GLZ,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,-10.8125,-0.4375,7.125,14.375,14.625,25.5625,-17.0625,-7.9375,19.6875,25.625,9.1875,0
Action 83,GRX,-1,-1.5625,-1.5,-1.375,-1.75,-2.8125,-0.75,-0.8125,2.125,11.5,17.5,8,-12.625,-14.3125,-10.3125,-15.25,1.6875,19.125,45,83.4375,83.4375,-18.5,58.3125,-9.875,-68.25,10.625,47.8125,18.25,-79.8125,-2,11.9375,-12.8125,16,2.125,1.3125,0.5,-30.3125,-17.0625,-2.4375,16.0625,24.4375,0.5625,-48.625,12.4375,-8.75,0
Action 83,GRY,-1,-1.5625,-1.5,-1.375,-1.75,-2.8125,-0.75,-0.8125,2.125,11.5,17.5,8,-12.625,-14.3125,-10.3125,-15.25,1.6875,19.125,45,83.4375,83.4375,-18.5,58.3125,-9.875,-68.25,10.625,47.8125,18.25,-79.8125,-2,11.9375,-12.8125,16,2.125,1.3125,0.5,-30.3125,-17.0625,-2.4375,16.0625,24.4375,0.5625,-48.625,12.4375,-8.75,0
Action 83,GRZ,-1,-1.5625,-1.5,-1.375,-1.75,-2.8125,-0.75,-0.8125,2.125,11.5,17.5,8,-12.625,-14.3125,-10.3125,-15.25,1.6875,19.125,45,83.4375,83.4375,-18.5,58.3125,-9.875,-68.25,10.625,47.8125,18.25,-79.8125,-2,11.9375,-12.8125,16,2.125,1.3125,0.5,-30.3125,-17.0625,-2.4375,16.0625,24.4375,0.5625,-48.625,12.4375,-8.75,0
Action 83,ORL,6.840847,6.840847,6.840847,6.840847,6.840847,6.840847,6.840847,6.840847,6.840847,6.840847,6.840847,6.840847,6.840847,6.840847,6.840847,6.840847,6.840847,6.840847,6.840847,6.840847,6.840847,6.840847,6.840847,6.840847,6.840847,6.840847,6.840847,6.840847,6.840847,6.840847,6.840847,6.840847,6.840847,6.840847,6.401771,6.397142,6.391353,6.423375,6.492359,6.65077,6.837812,6.961945,6.991214,6.941384,6.923886,0
Action 83,OPL,2.979597,2.979597,2.979597,2.979597,2.979597,2.979597,2.979597,2.979597,2.979597,2.979597,2.979597,2.979597,2.979597,2.979597,2.979597,2.979597,2.979597,2.979597,2.979597,2.979597,2.979597,2.979597,2.979597,2.979597,2.979597,2.979597,2.979597,2.979597,2.979597,2.979597,2.979597,2.979597,2.979597,2.979597,4.119676,4.061103,3.867026,3.651288,3.325284,3.13344,3.011807,2.924292,2.889873,2.906092,2.926284,0
Action 83,OYL,1.481943,1.481943,1.481943,1.481943,1.481943,1.481943,1.481943,1.481943,1.481943,1.481943,1.481943,1.481943,1.481943,1.481943,1.481943,1.481943,1.481943,1.481943,1.481943,1.481943,1.481943,1.481943,1.481943,1.481943,1.481943,1.481943,1.481943,1.481943,1.481943,1.481943,1.481943,1.481943,1.481943,1.481943,4.552185,4.548076,4.547195,4.536281,4.49273,4.360543,4.165658,4.007338,4.006845,4.103388,4.146974,0
Action 83,ORR,3.074751,3.074436,3.073671,3.074023,3.073796,3.068456,3.067583,3.067557,3.069063,3.076423,3.088924,3.078919,3.068089,3.072054,3.066909,3.036821,3.021717,3.036808,3.057198,3.112995,3.611669,3.766471,3.827662,3.865363,3.766765,3.71133,3.793815,3.815131,3.641025,3.79775,3.74545,3.742534,3.772643,3.774766,3.77188,3.774989,3.763772,3.684937,3.676688,3.515952,3.376111,3.342293,3.304178,3.216231,3.096964,0
Action 83,OPR,3.061525,3.061174,3.05887,3.056845,3.055443,3.051506,3.051627,3.051255,3.051247,3.052706,3.050725,3.044846,3.036221,3.038483,3.045777,3.049966,3.054083,3.044978,3.06008,3.077682,3.355999,3.742,4.278237,5.151765,5.64572,5.850828,5.556988,4.922548,4.370695,4.257449,4.264574,4.251439,4.253607,4.260194,4.244308,4.210949,4.0488,3.745685,3.657989,3.255444,3.159631,3.119018,3.113502,3.109424,3.092251,0
Action 83,OYR,1.869668,1.869647,1.867011,1.864156,1.861139,1.860973,1.861721,1.860962,1.861874,1.867452,1.903057,1.935689,1.938542,1.896455,1.890244,1.903048,1.913309,1.921128,1.974496,1.962528,1.670583,1.54332,1.5169,1.509015,1.481098,1.381828,1.34265,1.37301,1.49724,1.463961,1.540578,1.550653,1.537192,1.533237,1.533209,1.524914,1.502462,1.509657,1.519928,1.652038,1.822049,1.912522,1.880944,1.979838,2.084049,0
Action 84,ALX,0.9316406,0.9301758,0.9331055,0.9370117,0.9379883,0.9375,0.940918,0.9545898,0.9853516,1.092285,1.28418,0.9160156,0.4550781,0.1728516,0.02050781,-1.222168,-0.4707031,-0.4160156,-0.4594727,-0.4858398,-0.6035156,-0.6030273,-0.9248047,-0.6616211,-0.5078125,-0.4790039,-0.4765625,-0.5493164,0.6079102,0.5634766,0.08447266,0.3408203,0.3867188,0.3183594,0.3666992,0.3544922,-0.4228516,0.8486328,0.3383789,0.8476563,0.9707031,1.201172,1.058105,0.996582,0.9267578,0
Action 84,ALY,0.262207,0.2607422,0.2646484,0.2607422,0.2602539,0.2578125,0.2583008,0.2514648,0.2475586,0.387207,0.4711914,0.9628906,1.098145,1.02832,1.05127,0.4790039,0.5600586,0.2983398,0.2211914,0.2988281,0.2314453,0.1699219,0.2919922,0.4003906,0.5498047,0.534668,0.7299805,0.9907227,1.086426,1.805664,0.7182617,0.7753906,0.7387695,0.7426758,0.7348633,0.6967773,0.4726563,0.5131836,0.4404297,0.6621094,0.2524414,0.5473633,0.2133789,0.4243164,0.2797852,0
