ActionCount,Sensor,time1,time2,time3,time4,time5,time6,time7,time8,time9,time10,time11,time12,time13,time14,time15,time16,time17,time18,time19,time20,time21,time22,time23,time24,time25,time26,time27,time28,time29,time30,time31,time32,time33,time34,time35,time36,time37,time38,time39,time40,time41,time42,time43,time44,time45,time46
Action 23,OYR,0.9156266,0.932439,0.9519994,0.9829395,0.9772016,0.8520828,0.4754363,0.1003791,9.580384,9.337299,9.095448,8.885513,8.699142,8.332927,8.169351,8.15596,8.194335,8.237202,8.257311,8.259209,8.290407,8.293544,8.27982,8.294749,8.296547,8.290155,8.272371,8.277551,8.262399,8.252451,8.238228,8.238818,8.254862,8.267151,8.284517,8.296828,8.310821,8.313808,8.308627,8.303447,8.307689,8.314759,8.315749,8.301098,8.284774,0
Action 67,ALX,0.9140625,0.9003906,0.9008789,0.9155273,0.8916016,0.9033203,0.909668,0.9101563,1.009766,1.024414,0.6928711,0.4399414,0.2124023,0.08007813,-0.1567383,-0.1699219,-0.2504883,-0.300293,-0.2895508,-0.1621094,-0.3388672,-0.3276367,-0.4223633,-0.3144531,-0.1147461,-0.4511719,-0.2744141,-0.3017578,-0.2773438,-0.2607422,0.006347656,-0.02050781,0.3100586,0.6220703,0.921875,0.9008789,1.064941,1.149902,1.067871,0.9648438,0.8974609,0.9018555,0.9111328,0.9169922,0.9316406,0
Action 67,ALY,0.3496094,0.3374023,0.324707,0.3271484,0.3193359,0.328125,0.3212891,0.3349609,0.3740234,0.4736328,0.5209961,0.4677734,0.5004883,0.503418,0.4960938,0.4858398,0.5224609,0.5878906,0.5195313,0.5761719,0.6035156,0.6210938,0.6494141,0.4819336,0.5976563,0.6098633,0.5986328,0.5800781,0.5415039,0.4604492,0.4892578,0.4458008,0.5126953,0.6669922,0.5112305,0.4125977,0.3383789,0.2358398,0.1875,0.1953125,0.2792969,0.2573242,0.28125,0.2607422,0.2822266,0
Action 67,ALZ,0.2607422,0.2607422,0.2558594,0.2294922,0.2397461,0.2456055,0.2753906,0.2792969,0.3203125,0.6352539,0.7182617,0.7666016,0.7451172,0.7802734,0.7783203,0.7988281,0.7348633,0.7709961,0.8095703,0.6254883,0.7729492,0.7114258,0.8671875,0.8032227,0.7226563,0.6538086,0.6811523,0.6806641,0.8120117,0.8125,0.7856445,0.8232422,0.828125,0.5961914,0.4467773,0.3671875,0.2094727,-0.0625,-0.09277344,0.08398438,0.1748047,0.1728516,0.1450195,0.1518555,0.1308594,0
Action 67,ARX,0.9511719,0.9594727,0.9638672,0.9672852,0.9589844,0.9609375,0.965332,0.9624023,0.9658203,0.9501953,0.9291992,0.9760742,0.9892578,0.9555664,0.9394531,0.9633789,0.9736328,0.9697266,0.9316406,0.9648438,0.9194336,0.9692383,0.9790039,0.9248047,1.010742,0.9262695,0.921875,0.9707031,0.9404297,0.9584961,0.9472656,0.9741211,1.006348,0.9477539,0.9663086,0.9599609,0.9677734,0.956543,0.9345703,0.9414063,0.9633789,0.9887695,0.9726563,0.9584961,0.9599609,0
Action 67,ARY,-0.2373047,-0.2451172,-0.2299805,-0.2539063,-0.2270508,-0.2460938,-0.2348633,-0.2485352,-0.2358398,-0.2412109,-0.2416992,-0.2353516,-0.2509766,-0.234375,-0.2587891,-0.25,-0.2348633,-0.237793,-0.2851563,-0.2958984,-0.2421875,-0.2573242,-0.2480469,-0.2851563,-0.2446289,-0.2958984,-0.2636719,-0.234375,-0.2573242,-0.2558594,-0.2524414,-0.2553711,-0.2709961,-0.2446289,-0.2485352,-0.2304688,-0.2387695,-0.2416992,-0.21875,-0.2543945,-0.2324219,-0.2490234,-0.253418,-0.2456055,-0.25,0
Action 67,ARZ,0.09179688,0.1074219,0.08447266,0.1010742,0.08398438,0.1098633,0.08154297,0.1123047,0.09423828,0.09863281,0.1103516,0.09960938,0.08837891,0.09033203,0.105957,0.08789063,0.09326172,0.09228516,0.09130859,0.1494141,0.08984375,0.1025391,0.1274414,0.07470703,0.1396484,0.1240234,0.1430664,0.1230469,0.09570313,0.1098633,0.1166992,0.1069336,0.07421875,0.09228516,0.1098633,0.09814453,0.09375,0.09082031,0.1010742,0.1220703,0.1030273,0.08837891,0.08056641,0.09716797,0.09619141,0
Action 67,EMG0L,-1,0,1,1,-1,3,-2,3,-5,1,-9,-3,-15,-18,11,-3,6,2,-18,9,-6,-10,-1,-8,2,-4,18,-8,-5,-1,0,-2,0,-2,-2,-1,0,-1,-1,-1,0,-2,0,-2,-1,0
Action 67,EMG1L,-4,-1,0,0,2,5,-1,14,-16,10,4,0,-1,-16,7,-2,3,-4,-9,48,-15,-2,13,3,2,-11,13,3,1,-2,-2,-4,-1,-2,-3,-1,1,-1,-2,0,-2,-2,-3,-1,0,0
Action 67,EMG2L,0,-6,-1,-2,7,0,-1,16,-10,12,30,3,-9,-18,-9,10,-1,9,-5,-1,-15,3,32,-13,8,9,3,-4,6,1,-1,-7,-3,-2,-6,-1,-1,-2,-2,1,-2,-1,-3,-1,-2,0
Action 67,EMG3L,-1,-1,-1,0,-1,-4,-2,18,-45,18,41,-11,-1,5,-12,15,13,-4,-41,-37,-5,6,29,-101,-40,2,50,9,9,3,-2,0,-1,2,3,-6,4,6,-6,-1,-4,-1,0,0,-1,0
Action 67,EMG4L,-3,-2,0,-1,-2,1,4,-2,25,-8,-10,46,3,-30,-14,-16,16,32,-98,0,-8,15,-14,19,-9,19,-2,-5,7,11,-3,1,2,-9,-1,-1,1,0,-2,-2,0,-1,-1,-1,0,0
Action 67,EMG5L,-1,0,-4,-8,1,18,34,-10,-49,22,28,68,24,23,-47,-30,36,-17,-9,22,-15,34,7,-29,38,-51,-2,31,-10,-16,-7,14,15,-9,-9,-17,10,-1,-1,0,-1,0,-3,-2,-1,0
Action 67,EMG6L,-3,-3,-1,6,-2,-3,0,12,-4,19,-9,8,-3,-9,-11,6,8,-47,4,9,-2,4,4,-22,7,9,3,-3,3,0,0,-6,3,-5,0,-2,0,-1,-2,-1,-2,-2,2,-3,-1,0
Action 67,EMG7L,-1,0,0,0,1,-2,-1,5,-6,1,3,3,3,0,11,11,-16,2,-7,7,5,-16,2,10,-4,0,-1,-1,1,5,-2,0,0,1,0,0,-1,0,0,1,1,-1,1,-1,0,0
Action 67,EMG0R,-1,-1,-1,0,0,0,1,-1,-1,0,-1,-1,-2,-1,-2,-1,-2,-2,1,-3,-1,-2,-1,-1,-2,-3,-1,-2,-1,0,0,0,-1,-1,0,-2,-1,2,0,-2,-1,0,0,-1,0,0
Action 67,EMG1R,-2,-1,-3,-1,-2,-1,-2,-1,-1,-2,0,-1,-1,-3,-1,0,0,-1,-3,-1,-1,-3,-2,-1,-1,-2,-2,0,-1,-2,0,0,1,-3,-1,-2,-1,-1,-1,-1,-2,0,-1,0,0,0
Action 67,EMG2R,-1,-2,0,-3,-3,0,0,-2,-2,-1,-2,-2,-2,0,0,1,-2,-2,-1,1,-1,1,-2,0,-3,-3,1,-1,-2,0,0,-1,-1,-1,-3,-10,-3,0,-2,-1,0,0,-1,-2,-2,0
Action 67,EMG3R,0,-2,-3,-1,0,1,-1,-1,0,1,0,-1,0,-2,-2,-2,-1,-1,-1,-1,0,-3,-1,-2,-1,0,1,-1,-1,-1,-1,-1,-2,-3,0,0,2,-1,-2,-2,0,-1,-1,-1,1,0
Action 67,EMG4R,0,-2,-1,-4,-4,1,-1,0,-1,10,2,3,-4,-3,-3,-1,2,-3,0,-3,-11,-7,-4,-3,0,-2,-3,-4,-1,-6,-3,-4,-7,-3,0,-1,-2,0,0,-5,-2,2,-2,1,-2,0
Action 67,EMG5R,-2,-1,1,0,-3,2,-1,-2,1,-8,-1,1,-1,-4,-1,-1,5,-1,-1,0,5,1,0,-2,-1,-2,-2,0,-3,-4,0,0,-5,-1,0,0,0,-2,-1,-6,0,0,-3,-2,-2,0
Action 67,EMG6R,-1,-1,0,-1,-1,-2,0,-1,-1,0,-1,-3,-2,-2,-1,-2,-3,0,-1,-2,-1,0,-3,-1,0,-2,0,0,0,-1,0,-2,-2,0,-1,-2,-1,-2,-1,-2,-3,-2,-2,1,0,0
Action 67,EMG7R,-1,-2,-2,-1,-3,-1,-3,-1,-1,-2,-2,0,0,0,-1,0,-2,-3,-4,0,0,-1,0,-2,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,0,-2,-1,0,0,-2,-1,-2,-2,0,-2,0
Action 67,GLX,-7.4375,2.75,0.875,-0.75,2.1875,-3.25,3.5,3.25,-9,13.875,27.125,26.3125,27.75,29.5,28.6875,23.75,1.375,-6.3125,-3.625,13.5625,18.875,13.4375,-26.125,-20.25,-1,6.375,13.4375,-1,-34.3125,-42.5,-25.375,-11.6875,1.625,-1.625,4.375,-56.75,-76.8125,-82.1875,-51.375,-24.125,-26.5,-27.6875,-26.25,-16.0625,9.4375,0
Action 67,GLY,-7.4375,2.75,0.875,-0.75,2.1875,-3.25,3.5,3.25,-9,13.875,27.125,26.3125,27.75,29.5,28.6875,23.75,1.375,-6.3125,-3.625,13.5625,18.875,13.4375,-26.125,-20.25,-1,6.375,13.4375,-1,-34.3125,-42.5,-25.375,-11.6875,1.625,-1.625,4.375,-56.75,-76.8125,-82.1875,-51.375,-24.125,-26.5,-27.6875,-26.25,-16.0625,9.4375,0
Action 67,GLZ,-7.4375,2.75,0.875,-0.75,2.1875,-3.25,3.5,3.25,-9,13.875,27.125,26.3125,27.75,29.5,28.6875,23.75,1.375,-6.3125,-3.625,13.5625,18.875,13.4375,-26.125,-20.25,-1,6.375,13.4375,-1,-34.3125,-42.5,-25.375,-11.6875,1.625,-1.625,4.375,-56.75,-76.8125,-82.1875,-51.375,-24.125,-26.5,-27.6875,-26.25,-16.0625,9.4375,0
Action 67,GRX,-0.625,-4.125,3.0625,-2.375,2,-1.125,2.4375,-3,0.0625,-5,-10.75,-8.5,-3.6875,-6.0625,-2.25,0.5,4.375,-2.25,3.625,-22.4375,17.75,-20.0625,8,3.625,-17.9375,30.1875,-20.0625,25.6875,-0.6875,6.625,-0.3125,0.6875,4.5625,-12.5625,-8.3125,-1.25,2.25,2.3125,1.1875,-10.25,-5.4375,-3.625,2.6875,4.3125,11.8125,0
Action 67,GRY,-0.625,-4.125,3.0625,-2.375,2,-1.125,2.4375,-3,0.0625,-5,-10.75,-8.5,-3.6875,-6.0625,-2.25,0.5,4.375,-2.25,3.625,-22.4375,17.75,-20.0625,8,3.625,-17.9375,30.1875,-20.0625,25.6875,-0.6875,6.625,-0.3125,0.6875,4.5625,-12.5625,-8.3125,-1.25,2.25,2.3125,1.1875,-10.25,-5.4375,-3.625,2.6875,4.3125,11.8125,0
Action 67,GRZ,-0.625,-4.125,3.0625,-2.375,2,-1.125,2.4375,-3,0.0625,-5,-10.75,-8.5,-3.6875,-6.0625,-2.25,0.5,4.375,-2.25,3.625,-22.4375,17.75,-20.0625,8,3.625,-17.9375,30.1875,-20.0625,25.6875,-0.6875,6.625,-0.3125,0.6875,4.5625,-12.5625,-8.3125,-1.25,2.25,2.3125,1.1875,-10.25,-5.4375,-3.625,2.6875,4.3125,11.8125,0
Action 67,ORL,6.500043,6.542121,6.563861,6.572246,6.567356,6.546047,6.504508,6.464394,6.38671,6.194762,6.053585,5.956338,5.903887,5.931506,5.991905,6.081807,6.171101,6.201361,6.258867,6.255474,6.266953,6.256985,6.23723,6.255222,6.208006,6.215456,6.218546,6.196137,6.075792,5.938103,5.889747,5.874434,5.946814,6.028998,6.249867,6.463939,6.904567,7.593296,8.031585,7.885471,7.464952,7.19329,7.012666,6.922446,6.825497,0
Action 67,OPL,3.179624,3.148382,3.130824,3.128178,3.132758,3.148831,3.172527,3.203689,3.265812,3.484997,3.773268,4.128225,4.623739,4.958963,5.232462,5.410371,5.53866,5.569524,5.627264,5.633625,5.636018,5.611226,5.590155,5.625505,5.617508,5.629345,5.63054,5.59632,5.479728,5.260916,4.992023,4.671767,4.192066,3.967432,3.457847,3.200945,2.968588,2.868921,2.86404,2.870306,2.902084,2.937764,2.973086,2.986557,2.998647,0
Action 67,OYL,3.77299,3.723043,3.692162,3.680465,3.687,3.709704,3.752878,3.799789,3.874981,4.111931,4.353671,4.583025,4.880151,5.109224,5.345602,5.579734,5.855792,5.971768,6.209155,6.23766,6.195897,6.107793,6.106859,6.23837,6.234484,6.220739,6.169199,6.113508,5.985018,5.782397,5.597756,5.411354,5.16047,5.034905,4.646006,4.297788,3.712332,2.854352,2.300474,2.369574,2.747219,2.975162,3.115852,3.186552,3.303046,0
Action 67,ORR,3.056167,3.061154,3.069242,3.074169,3.078211,3.065637,3.055622,3.044555,3.03489,3.01887,2.99776,2.97786,2.976677,3.003835,3.02601,3.042832,3.059752,3.073639,3.065135,3.034064,3.016575,2.952019,2.955729,2.994835,3.067386,3.142808,3.183832,3.197333,3.157759,3.118737,3.067567,2.991944,2.955534,2.952814,2.97108,3.013128,3.041369,3.061943,3.085969,3.072104,3.042244,3.002116,3.003997,3.029727,3.054636,0
Action 67,OPR,2.923486,2.926654,2.926515,2.927172,2.925073,2.924978,2.921407,2.920329,2.918296,2.916843,2.913246,2.910029,2.912999,2.917549,2.927026,2.937497,2.945689,2.949097,2.949583,2.953763,2.947649,2.934991,2.938543,2.946614,2.966331,2.985843,2.982083,2.976449,2.950373,2.932634,2.916658,2.904024,2.899939,2.902405,2.913922,2.935619,2.949738,2.959573,2.965002,2.958829,2.942564,2.924782,2.91624,2.916005,2.921686,0
Action 67,OYR,6.382597,6.371675,6.367221,6.353742,6.353379,6.361324,6.375642,6.383477,6.397999,6.408968,6.415392,6.42079,6.408978,6.374605,6.341,6.32486,6.315773,6.303985,6.306029,6.346266,6.374537,6.428545,6.43062,6.393697,6.317621,6.252942,6.211538,6.218122,6.278245,6.327149,6.384779,6.467825,6.508691,6.501975,6.464533,6.424814,6.395962,6.377653,6.365847,6.364724,6.387613,6.417977,6.416203,6.39775,6.391485,0
Action 87,ALX,-0.4306641,-0.3491211,-0.3554688,-0.2788086,-0.2749023,-0.25,-0.2587891,-0.2021484,-0.3520508,-0.2519531,0.5878906,0.6738281,1.115234,1.666504,1.249023,0.4433594,1.300781,0.9321289,0.902832,0.8999023,0.9199219,0.9223633,0.9130859,0.9106445,0.9116211,0.9199219,0.9174805,0.9248047,0.9155273,0.9204102,0.9282227,0.921875,0.9272461,0.9335938,0.9238281,0.9150391,0.921875,0.9257813,0.9189453,0.9345703,0.9223633,0.9306641,0.9355469,0.9277344,0.9213867,0
Action 87,ALY,0.5332031,0.5976563,0.6914063,0.5922852,0.6142578,0.5522461,0.6186523,0.6030273,0.3696289,0.4233398,0.6567383,0.5126953,0.4174805,0.5595703,0.5092773,0.09277344,0.2109375,0.300293,0.3168945,0.3115234,0.2983398,0.3203125,0.3007813,0.3041992,0.293457,0.2929688,0.2998047,0.3022461,0.3041992,0.2978516,0.309082,0.2866211,0.3085938,0.2836914,0.2919922,0.2973633,0.2988281,0.2900391,0.2763672,0.2983398,0.2797852,0.2890625,0.3022461,0.2856445,0.3046875,0
Action 87,ALZ,0.690918,0.6499023,0.6430664,0.7143555,0.7304688,0.7905273,0.7094727,0.7900391,-0.3193359,0.4658203,0.6479492,0.3828125,0.9189453,0.769043,-0.2138672,-0.5854492,0.6074219,0.1791992,0.203125,0.1577148,0.1342773,0.1342773,0.1352539,0.1313477,0.1396484,0.1430664,0.1367188,0.1450195,0.1381836,0.1420898,0.1494141,0.1342773,0.1445313,0.1225586,0.1430664,0.1430664,0.140625,0.1240234,0.1513672,0.1425781,0.1147461,0.1489258,0.1494141,0.1235352,0.1357422,0
Action 87,ARX,0.9575195,0.9575195,0.9575195,0.9575195,0.9575195,0.9575195,0.9575195,0.9575195,0.9575195,0.9575195,0.9575195,0.9575195,0.9575195,0.9575195,0.9575195,0.9575195,0.9575195,0.9575195,0.9575195,0.9575195,0.9575195,0.9575195,0.9575195,0.9575195,0.9575195,0.9575195,0.9575195,0.9575195,0.9575195,0.9575195,0.9575195,0.9575195,0.9575195,0.9575195,0.9575195,0.9575195,0.9575195,0.9575195,0.9575195,0.9575195,0.9575195,0.9575195,0.9575195,0.9575195,0.9575195,0
Action 87,ARY,-0.246582,-0.246582,-0.246582,-0.246582,-0.246582,-0.246582,-0.246582,-0.246582,-0.246582,-0.246582,-0.246582,-0.246582,-0.246582,-0.246582,-0.246582,-0.246582,-0.246582,-0.246582,-0.246582,-0.246582,-0.246582,-0.246582,-0.246582,-0.246582,-0.246582,-0.246582,-0.246582,-0.246582,-0.246582,-0.246582,-0.246582,-0.246582,-0.246582,-0.246582,-0.246582,-0.246582,-0.246582,-0.246582,-0.246582,-0.246582,-0.246582,-0.246582,-0.246582,-0.246582,-0.246582,0
Action 87,ARZ,0.1069336,0.1069336,0.1069336,0.1069336,0.1069336,0.1069336,0.1069336,0.1069336,0.1069336,0.1069336,0.1069336,0.1069336,0.1069336,0.1069336,0.1069336,0.1069336,0.1069336,0.1069336,0.1069336,0.1069336,0.1069336,0.1069336,0.1069336,0.1069336,0.1069336,0.1069336,0.1069336,0.1069336,0.1069336,0.1069336,0.1069336,0.1069336,0.1069336,0.1069336,0.1069336,0.1069336,0.1069336,0.1069336,0.1069336,0.1069336,0.1069336,0.1069336,0.1069336,0.1069336,0.1069336,0
Action 87,EMG0L,-35,18,2,-2,1,1,-1,1,0,-2,-5,-1,0,-1,-1,-2,-1,-2,-1,-1,0,-1,-1,-1,-1,0,0,-1,-1,-2,0,0,1,-1,0,0,-2,0,-1,1,-2,2,-1,0,-2,0
Action 87,EMG1L,-12,13,-4,-4,2,4,1,-3,-7,-3,1,-4,0,1,-2,-3,-2,-1,-1,-1,-1,-1,-1,-2,-1,-1,0,0,-2,0,-6,0,0,4,-2,-3,-1,-2,0,-1,-5,2,-1,-4,-5,0
Action 87,EMG2L,-7,-4,0,2,1,-3,7,-7,1,-9,-1,-5,-3,-3,-2,-3,-2,-2,-1,-1,0,-1,0,-1,0,0,0,-1,-1,1,-2,-1,-1,2,-2,-4,0,-1,-1,-1,2,0,2,-3,-2,0
Action 87,EMG3L,-1,-7,-18,5,-2,-1,-6,0,-6,4,5,-11,23,-6,-14,4,5,-6,2,2,-4,1,0,-1,-2,1,-2,-1,-2,0,-1,-1,-1,1,-1,-3,-1,-1,-1,0,-2,-2,0,-1,0,0
Action 87,EMG4L,17,-24,-12,11,-11,2,-7,6,2,-7,-2,-1,-2,-2,-2,0,0,-1,0,0,-2,-1,0,-2,0,-2,2,-2,-1,0,-3,-1,1,-1,-1,0,-2,-2,0,-2,1,-2,0,0,-1,0
Action 87,EMG5L,0,9,-3,-6,-2,-65,-16,-5,-6,-4,-5,-8,0,5,8,0,1,-1,0,0,0,0,1,0,-1,-1,1,1,-2,-1,-1,0,0,0,-2,-1,0,-1,-2,0,-1,-1,-3,0,-1,0
Action 87,EMG6L,10,7,-1,-2,-6,10,19,-2,-3,-5,0,-1,-1,-1,-2,0,1,-2,-1,1,-1,0,-4,0,-1,1,-2,0,-2,0,0,-1,-1,1,0,-1,0,-1,1,0,-1,0,0,-1,-1,0
Action 87,EMG7L,-10,-7,0,-1,-1,4,-3,0,-1,1,-3,-1,-1,2,-1,-1,0,-1,-1,-1,-1,-1,-2,0,0,0,0,-1,0,-1,2,0,0,-1,-1,-1,-1,-1,0,0,-2,-2,-2,0,-2,0
Action 87,EMG0R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action 87,EMG1R,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
Action 87,EMG2R,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
Action 87,EMG3R,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
Action 87,EMG4R,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0
Action 87,EMG5R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action 87,EMG6R,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
Action 87,EMG7R,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
Action 87,GLX,19.8125,2.625,11.8125,8.125,-3.0625,8.5625,14,8.9375,10.25,-6.25,-30,-23.6875,-40.4375,-76.6875,-90.625,-63.3125,-21.6875,-29.8125,-26.25,-14.6875,10.6875,15.1875,13,11.3125,11.5625,0.3125,-3.0625,-2.375,-7.9375,-4.5,-5.5625,-4.8125,-0.4375,-4.125,0.6875,4.75,7.9375,7.375,14.5625,11,7.1875,10.5,7.875,7.8125,9.25,0
Action 87,GLY,19.8125,2.625,11.8125,8.125,-3.0625,8.5625,14,8.9375,10.25,-6.25,-30,-23.6875,-40.4375,-76.6875,-90.625,-63.3125,-21.6875,-29.8125,-26.25,-14.6875,10.6875,15.1875,13,11.3125,11.5625,0.3125,-3.0625,-2.375,-7.9375,-4.5,-5.5625,-4.8125,-0.4375,-4.125,0.6875,4.75,7.9375,7.375,14.5625,11,7.1875,10.5,7.875,7.8125,9.25,0
Action 87,GLZ,19.8125,2.625,11.8125,8.125,-3.0625,8.5625,14,8.9375,10.25,-6.25,-30,-23.6875,-40.4375,-76.6875,-90.625,-63.3125,-21.6875,-29.8125,-26.25,-14.6875,10.6875,15.1875,13,11.3125,11.5625,0.3125,-3.0625,-2.375,-7.9375,-4.5,-5.5625,-4.8125,-0.4375,-4.125,0.6875,4.75,7.9375,7.375,14.5625,11,7.1875,10.5,7.875,7.8125,9.25,0
Action 87,GRX,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0
Action 87,GRY,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0
Action 87,GRZ,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0.8125,0
Action 87,ORL,6.287994,6.294477,6.290644,6.213422,6.162779,6.113137,6.096188,6.088796,6.139184,6.183519,6.282327,6.354359,6.563956,6.826704,7.233812,7.769859,7.74242,7.618108,7.389778,7.170725,7.078568,7.021879,6.974806,6.941135,6.933579,6.938168,6.956717,6.977795,7.013329,7.037436,7.060773,7.072723,7.072389,7.05283,7.022325,6.988839,6.974066,6.967775,6.962327,6.966064,6.96396,6.957942,6.955932,6.955305,6.969301,0
Action 87,OPL,5.66332,5.679566,5.674767,5.595913,5.506927,5.375125,5.179344,4.939189,4.668801,4.378346,3.908103,3.642284,3.319068,3.107189,2.984186,2.956789,2.938963,2.963923,2.988262,3.020824,3.035284,3.045804,3.051528,3.054735,3.052249,3.047291,3.037643,3.027234,3.015146,3.006325,3.001251,2.995738,2.996501,3.000045,3.007477,3.016249,3.019566,3.020974,3.020286,3.020464,3.017946,3.0194,3.020419,3.019216,3.020779,0
Action 87,OYL,3.717043,3.681663,3.646299,3.482157,3.322298,3.130139,2.932133,2.752824,2.580542,2.414856,2.139656,1.963911,1.614376,1.206324,0.6200248,9.949531,9.898408,9.986102,0.170879,0.3467143,0.4449335,0.5318605,0.6032076,0.6679909,0.6949616,0.6975036,0.6718492,0.6433377,0.5908677,0.552889,0.5195374,0.4875205,0.4855088,0.4975559,0.5264403,0.5683939,0.5949764,0.6194733,0.6429717,0.6617048,0.6790805,0.7006654,0.7119286,0.7221881,0.7312138,0
Action 87,ORR,3.049759,3.049759,3.049759,3.049759,3.049759,3.049759,3.049759,3.049759,3.049759,3.049759,3.049759,3.049759,3.049759,3.049759,3.049759,3.049759,3.049759,3.049759,3.049759,3.049759,3.049759,3.049759,3.049759,3.049759,3.049759,3.049759,3.049759,3.049759,3.049759,3.049759,3.049759,3.049759,3.049759,3.049759,3.049759,3.049759,3.049759,3.049759,3.049759,3.049759,3.049759,3.049759,3.049759,3.049759,3.049759,0
Action 87,OPR,2.93135,2.93135,2.93135,2.93135,2.93135,2.93135,2.93135,2.93135,2.93135,2.93135,2.93135,2.93135,2.93135,2.93135,2.93135,2.93135,2.93135,2.93135,2.93135,2.93135,2.93135,2.93135,2.93135,2.93135,2.93135,2.93135,2.93135,2.93135,2.93135,2.93135,2.93135,2.93135,2.93135,2.93135,2.93135,2.93135,2.93135,2.93135,2.93135,2.93135,2.93135,2.93135,2.93135,2.93135,2.93135,0
Action 87,OYR,6.346807,6.346807,6.346807,6.346807,6.346807,6.346807,6.346807,6.346807,6.346807,6.346807,6.346807,6.346807,6.346807,6.346807,6.346807,6.346807,6.346807,6.346807,6.346807,6.346807,6.346807,6.346807,6.346807,6.346807,6.346807,6.346807,6.346807,6.346807,6.346807,6.346807,6.346807,6.346807,6.346807,6.346807,6.346807,6.346807,6.346807,6.346807,6.346807,6.346807,6.346807,6.346807,6.346807,6.346807,6.346807,0
Action 88,ALX,0.9326172,0.9291992,0.9355469,0.9282227,0.9311523,0.9326172,0.9506836,1.083008,1.273438,0.7910156,0.3666992,-0.002929688,-0.1152344,-0.05517578,0.1992188,-0.7280273,-0.5991211,-0.4614258,-0.3959961,-0.3535156,-0.4648438,-0.7167969,-0.4609375,-0.5634766,-0.5424805,-0.5654297,-0.5200195,-0.390625,-0.3129883,-0.3012695,-0.2583008,-0.08886719,0.02880859,0.6142578,0.9726563,1.276367,1.103027,0.9887695,0.8725586,0.9682617,0.9692383,0.9521484,0.9570313,0.9433594,0.9526367,0
Action 88,ALY,0.2797852,0.2749023,0.2700195,0.2661133,0.2661133,0.2661133,0.2729492,0.3632813,0.3364258,1.089844,0.6791992,0.4614258,0.5175781,0.5395508,0.6396484,0.2910156,0.9301758,0.8642578,0.7563477,0.6015625,0.7138672,1.096191,0.8984375,0.7397461,0.7983398,0.6669922,0.7290039,0.6816406,0.6870117,0.659668,0.5581055,0.5097656,0.4204102,0.637207,0.7265625,0.3901367,0.1767578,0.144043,0.4248047,0.1826172,0.1611328,0.2060547,0.1826172,0.199707,0.1821289,0
