ActionCount,Sensor,time1,time2,time3,time4,time5,time6,time7,time8,time9,time10,time11,time12,time13,time14,time15,time16,time17,time18,time19,time20,time21,time22,time23,time24,time25,time26,time27,time28,time29,time30,time31,time32,time33,time34,time35,time36,time37,time38,time39,time40,time41,time42,time43,time44,time45,time46,time47
Action 120,GLY,0.875,3,3,2.4375,-0.0625,-0.1875,-2.0625,-2.25,-2.5,-0.4375,-0.5625,-3.8125,-7.625,-3.1875,1.9375,1.5625,1.5625,6.125,10.875,4.4375,-0.3125,-1.5,0.25,-4.6875,-9.625,-13.4375,-16.1875,-11.625,-19,-9.75,-2.0625,11.25,8.4375,17.9375,6,-3.6875,-0.4375,0.125,-3.6875,5,6,-3,-3,2.5,-1.5,0,0
Action 120,GLZ,0.875,3,3,2.4375,-0.0625,-0.1875,-2.0625,-2.25,-2.5,-0.4375,-0.5625,-3.8125,-7.625,-3.1875,1.9375,1.5625,1.5625,6.125,10.875,4.4375,-0.3125,-1.5,0.25,-4.6875,-9.625,-13.4375,-16.1875,-11.625,-19,-9.75,-2.0625,11.25,8.4375,17.9375,6,-3.6875,-0.4375,0.125,-3.6875,5,6,-3,-3,2.5,-1.5,0,0
Action 120,GRX,2.8125,3.375,3.75,2.4375,2.5625,0.4375,-3.625,0.125,-10.375,-29.125,28.75,62.75,7.1875,15.125,33.25,52.0625,54.8125,2.6875,16,-1.1875,5.125,3.625,10.125,13.1875,17.5,16.125,19.5625,11.5625,10.0625,3.5,0.75,-0.0625,10.9375,2.0625,-6.1875,-3.25,10.25,13.5625,21.6875,36.375,38.4375,2.5625,-8.1875,-31.0625,-4.8125,0,0
Action 120,GRY,2.8125,3.375,3.75,2.4375,2.5625,0.4375,-3.625,0.125,-10.375,-29.125,28.75,62.75,7.1875,15.125,33.25,52.0625,54.8125,2.6875,16,-1.1875,5.125,3.625,10.125,13.1875,17.5,16.125,19.5625,11.5625,10.0625,3.5,0.75,-0.0625,10.9375,2.0625,-6.1875,-3.25,10.25,13.5625,21.6875,36.375,38.4375,2.5625,-8.1875,-31.0625,-4.8125,0,0
Action 120,GRZ,2.8125,3.375,3.75,2.4375,2.5625,0.4375,-3.625,0.125,-10.375,-29.125,28.75,62.75,7.1875,15.125,33.25,52.0625,54.8125,2.6875,16,-1.1875,5.125,3.625,10.125,13.1875,17.5,16.125,19.5625,11.5625,10.0625,3.5,0.75,-0.0625,10.9375,2.0625,-6.1875,-3.25,10.25,13.5625,21.6875,36.375,38.4375,2.5625,-8.1875,-31.0625,-4.8125,0,0
Action 120,ORL,3.009874,3.011674,3.011674,3.010608,3.008522,3.011613,3.012671,3.015036,3.015172,3.01753,3.01785,3.019534,3.010949,3.010938,3.026552,3.027901,3.022854,3.020354,3.029432,3.036427,3.034255,3.034408,3.035586,3.041515,3.040394,3.026596,3.019863,3.006423,2.997287,2.989158,2.991737,2.994904,2.995461,3.002282,2.984695,2.97279,3.000995,2.998224,2.986961,2.999697,3.003483,3.001994,3.001994,3.007069,3.003311,0,0
Action 120,OPL,3.103292,3.102859,3.102859,3.099435,3.097988,3.098059,3.099473,3.098383,3.097764,3.097176,3.098216,3.099169,3.097966,3.100363,3.10859,3.111203,3.110878,3.110969,3.115171,3.119318,3.119517,3.120172,3.120819,3.121178,3.119789,3.112378,3.105674,3.100281,3.095817,3.091158,3.089334,3.089582,3.086701,3.086273,3.079829,3.081378,3.09867,3.096281,3.092455,3.09407,3.095666,3.099198,3.099198,3.102783,3.103064,0,0
Action 120,OYL,4.662139,4.665348,4.665348,4.674095,4.677792,4.676684,4.671861,4.667181,4.661837,4.658552,4.65785,4.657472,4.64988,4.645015,4.632083,4.635644,4.647807,4.656049,4.672554,4.691865,4.696348,4.695625,4.694861,4.679814,4.667268,4.660236,4.643865,4.633009,4.622827,4.602753,4.598047,4.603141,4.619535,4.6341,4.662705,4.669005,4.647004,4.648871,4.656729,4.654333,4.654305,4.656432,4.656432,4.649304,4.653963,0,0
Action 120,ORR,6.922346,6.919757,6.9179,6.917375,6.921809,6.920463,6.922255,6.924654,6.926563,6.859501,6.792951,6.745839,6.728888,6.710151,6.781612,6.911402,7.010121,7.065586,7.101552,7.087287,7.093351,7.101604,7.104711,7.079923,7.056259,7.012702,6.98667,6.93442,6.895946,6.852906,6.809364,6.783616,6.770325,6.773627,6.76896,6.764367,6.775908,6.798491,6.850639,6.901386,6.944268,6.973749,6.970703,6.976794,7.036221,0,0
Action 120,OPR,3.133671,3.132892,3.132753,3.131724,3.128504,3.127132,3.128346,3.129526,3.136065,3.213088,3.40543,3.738676,4.310395,4.585747,5.03265,5.309995,5.410094,5.451961,5.501205,5.535766,5.5283,5.51492,5.501321,5.499924,5.490086,5.476501,5.482567,5.517589,5.553156,5.587177,5.612256,5.616952,5.606258,5.606174,5.60666,5.590241,5.549565,5.413032,5.233903,4.916186,4.611776,4.280288,3.880416,3.634492,3.433602,0,0
Action 120,OYR,1.772496,1.779718,1.786786,1.793516,1.792123,1.792194,1.785825,1.782442,1.768366,1.735055,1.847605,2.014274,2.170431,2.254461,2.405931,2.553881,2.667718,2.757771,2.799986,2.809424,2.808199,2.785928,2.726139,2.570449,2.407573,2.164408,1.985498,1.766995,1.636455,1.53049,1.418444,1.328434,1.274311,1.299874,1.322991,1.329197,1.335241,1.363523,1.41402,1.482409,1.547838,1.596288,1.615406,1.580869,1.495997,0,0
Action 121,ALX,0.9277344,0.9165039,0.9331055,0.9243164,0.9291992,0.9277344,0.9228516,0.9287109,0.9355469,0.9365234,0.9057617,0.9067383,0.9511719,0.9438477,0.925293,0.9316406,0.9106445,0.9155273,0.925293,0.9199219,0.9257813,0.9208984,0.9296875,0.9223633,0.9208984,0.9326172,0.9360352,0.9086914,0.9189453,0.9345703,0.9345703,0.9423828,0.9243164,0.9370117,0.9365234,0.9287109,0.9296875,0.9228516,0.9248047,0.9233398,0.9384766,0.9335938,0.9365234,0.9155273,0.9326172,0,0
Action 121,ALY,-0.3500977,-0.3457031,-0.3603516,-0.3388672,-0.3520508,-0.3588867,-0.3466797,-0.3422852,-0.3476563,-0.3476563,-0.3481445,-0.3657227,-0.3457031,-0.331543,-0.3544922,-0.3354492,-0.3598633,-0.3652344,-0.359375,-0.3774414,-0.3740234,-0.34375,-0.3422852,-0.3652344,-0.3427734,-0.3305664,-0.3842773,-0.375,-0.3378906,-0.3369141,-0.3203125,-0.3222656,-0.3242188,-0.3364258,-0.3291016,-0.3408203,-0.347168,-0.3442383,-0.3583984,-0.3500977,-0.3261719,-0.3496094,-0.3300781,-0.3540039,-0.3271484,0,0
Action 121,ALZ,0.1328125,0.1303711,0.1337891,0.128418,0.1381836,0.1318359,0.1362305,0.140625,0.1230469,0.121582,0.1425781,0.1650391,0.1352539,0.1147461,0.1323242,0.1411133,0.1347656,0.1308594,0.1367188,0.1469727,0.1572266,0.1445313,0.1245117,0.1391602,0.1450195,0.1279297,0.1479492,0.159668,0.1474609,0.1308594,0.1064453,0.1103516,0.112793,0.1259766,0.1186523,0.1074219,0.1264648,0.1401367,0.1274414,0.137207,0.1328125,0.1210938,0.125,0.1318359,0.1318359,0,0
Action 121,ARX,0.8916016,0.8833008,0.8862305,0.8852539,0.8896484,0.8754883,0.8867188,0.8984375,1.071289,0.8891602,0.3828125,0.2304688,0.09814453,-0.03710938,-0.1069336,-0.03564453,-0.1420898,-0.2475586,-0.3647461,-0.2885742,-0.300293,-0.2592773,-0.2241211,-0.144043,-0.1674805,-0.2509766,-0.2832031,-0.3613281,-0.484375,-0.4980469,-0.5024414,-0.4677734,-0.4199219,-0.4008789,-0.3569336,-0.3452148,-0.2612305,-0.1479492,-0.09423828,0.06103516,0.2944336,0.6000977,0.7753906,0.9433594,0.8779297,0,0
Action 121,ARY,0.3876953,0.3842773,0.3818359,0.3789063,0.3842773,0.3955078,0.4135742,0.4023438,0.5029297,0.8291016,0.862793,0.7138672,0.8793945,0.7978516,0.8466797,0.7607422,0.7709961,0.8710938,0.9399414,0.934082,0.8920898,0.8666992,0.8916016,0.9477539,0.9736328,0.9467773,0.8945313,0.8554688,0.7861328,0.7719727,0.75,0.7700195,0.8232422,0.8535156,0.8706055,0.8359375,0.715332,0.6987305,0.6987305,0.7939453,0.8554688,0.9609375,0.8837891,0.5522461,0.6386719,0,0
Action 121,ARZ,0.1640625,0.15625,0.159668,0.152832,0.1591797,0.1606445,0.1567383,0.1494141,0.09863281,0.5463867,0.487793,0.4760742,0.5244141,0.5214844,0.53125,0.3237305,0.4140625,0.3745117,0.2939453,0.2592773,0.25,0.2597656,0.2260742,0.1865234,0.2226563,0.2753906,0.3647461,0.4213867,0.4526367,0.4702148,0.4355469,0.4350586,0.4326172,0.4047852,0.402832,0.4052734,0.4462891,0.4321289,0.3657227,0.2670898,0.3349609,0.1821289,0.1655273,0.171875,0.08544922,0,0
Action 121,EMG0L,-2,-3,-1,-1,-2,0,0,-4,0,-4,0,-2,-1,2,-2,-2,0,-2,1,-1,1,-1,0,-3,0,-1,-2,0,-1,2,1,1,-1,0,-3,0,0,-2,1,-2,-1,-1,-2,-4,-2,0,0
Action 121,EMG1L,-3,2,-4,-2,-4,4,-4,0,-1,-2,-3,-11,5,-1,-4,-4,-7,-2,1,-3,0,-2,2,-6,-3,-4,-6,4,-3,-5,-3,-2,-2,-4,-4,-8,-4,-1,5,-2,-1,-1,-1,-3,-2,0,0
Action 121,EMG2L,-3,-1,2,2,0,5,-2,3,0,1,-1,-5,1,-5,-4,-2,1,4,4,-2,-2,-6,2,0,2,-3,-11,-1,-7,-4,1,1,-5,-10,-8,0,-9,-3,-1,-4,-5,-31,-1,9,4,0,0
Action 121,EMG3L,-1,0,1,0,0,-2,-1,0,-1,-1,-1,-1,-2,-2,0,0,0,-1,0,0,-2,-1,0,0,0,-1,-1,0,-2,-2,-2,0,-2,-2,-1,-1,-2,-2,-1,0,-2,-5,-1,-1,-1,0,0
Action 121,EMG4L,2,0,-1,1,-5,-1,-1,-1,-2,0,0,-1,-3,0,-1,0,-1,-1,-2,-1,-1,0,-1,-2,0,-3,-2,-4,-1,-2,-1,1,0,-1,-1,1,-1,-2,-2,0,-4,0,-2,-2,-1,0,0
Action 121,EMG5L,-1,0,0,0,-2,-1,-2,-3,-2,-2,2,1,-1,2,-1,-3,0,-2,-1,-3,-1,0,-2,-2,-2,0,-5,0,-2,-3,0,-1,-2,-1,1,-1,0,-1,-2,-1,1,-2,0,1,-1,0,0
Action 121,EMG6L,-1,-1,-1,-1,0,-3,-1,-2,-4,2,-1,-1,0,2,-1,-2,-1,0,-1,-1,2,1,-1,-17,1,-1,-4,0,-4,5,-3,3,-4,-4,5,5,-2,2,-1,-2,-5,0,2,-2,-1,0,0
Action 121,EMG7L,-1,-1,-2,-1,-2,0,0,-2,0,-1,0,-2,-1,-3,-1,-2,-2,0,1,-2,-2,-2,0,-4,0,0,-4,0,-2,1,-3,1,0,0,-1,-3,-2,2,-2,0,-3,-3,-1,-1,-2,0,0
Action 121,EMG0R,-1,-1,0,1,1,-2,-1,-19,2,6,18,14,17,50,3,-30,12,71,-29,-20,-6,-6,15,-88,40,44,-9,47,7,10,-10,-9,-31,-4,60,-31,-19,10,21,5,20,50,19,1,-13,0,0
Action 121,EMG1R,-1,0,1,-4,-1,-2,-2,18,-11,7,14,-20,-5,-18,-3,-40,9,29,10,6,-8,-2,-24,1,18,4,-4,-29,18,15,-38,15,-21,-12,9,-19,5,6,5,-8,5,18,-5,4,-2,0,0
Action 121,EMG2R,-1,0,0,1,-3,2,-1,11,-7,7,5,-11,2,-7,-3,-36,15,7,7,5,4,-4,-9,-1,3,-11,3,-23,26,17,-19,-7,-9,-15,-5,-10,3,-3,0,-1,3,5,-5,8,-2,0,0
Action 121,EMG3R,0,-4,-5,0,-2,-1,3,1,11,6,3,-11,5,-12,3,-2,5,-24,9,8,8,-13,0,-11,6,-18,-15,-8,-14,-3,-6,-28,18,-32,-22,-14,9,16,-5,-12,-1,5,0,31,-3,0,0
Action 121,EMG4R,1,-3,-5,-1,-2,-1,0,3,20,17,15,-32,-10,-19,-9,11,9,-82,29,12,-3,-24,-8,-62,21,20,-24,13,-62,15,-14,-11,9,-36,-22,-11,19,7,-8,0,-3,14,2,8,-13,0,0
Action 121,EMG5R,-2,-1,-2,-1,0,-4,-1,-3,6,3,30,-20,28,-2,-19,31,-13,4,19,-8,0,-13,-8,6,-6,18,-9,-8,14,15,1,-25,7,3,-15,-10,6,1,-7,1,-1,1,3,-7,7,0,0
Action 121,EMG6R,-2,-1,0,-2,-1,1,-4,-11,0,3,12,12,14,-16,-10,26,10,-19,-8,-7,-20,3,2,-8,-18,-29,-39,-8,-3,21,-7,-22,11,17,-12,-33,-12,-4,9,1,-2,31,-2,-12,-2,0,0
Action 121,EMG7R,1,-2,-2,-2,-1,0,-2,-18,1,-2,11,13,7,-9,-7,22,-9,15,-3,-16,-40,11,5,-21,-21,-9,-10,-43,-28,22,-38,-86,-20,-35,15,-14,-10,-3,23,-17,13,48,20,15,-21,0,0
Action 121,GLX,0.4375,0.3125,-1.375,1.4375,0.125,-2.8125,-0.6875,-1.8125,0.5625,0.375,-6.0625,-7.375,-3.3125,0.375,-2.5,2.1875,5.6875,6.5,1.8125,-1.6875,-1.8125,0,-2,-0.25,-1.6875,4.1875,-3.8125,-8.875,-8.8125,-8.0625,-6.4375,-0.9375,-2.6875,2.875,1.375,0.75,0.875,-1.1875,2.125,-1.25,1.5625,3,5,-3.1875,4,0,0
Action 121,GLY,0.4375,0.3125,-1.375,1.4375,0.125,-2.8125,-0.6875,-1.8125,0.5625,0.375,-6.0625,-7.375,-3.3125,0.375,-2.5,2.1875,5.6875,6.5,1.8125,-1.6875,-1.8125,0,-2,-0.25,-1.6875,4.1875,-3.8125,-8.875,-8.8125,-8.0625,-6.4375,-0.9375,-2.6875,2.875,1.375,0.75,0.875,-1.1875,2.125,-1.25,1.5625,3,5,-3.1875,4,0,0
Action 121,GLZ,0.4375,0.3125,-1.375,1.4375,0.125,-2.8125,-0.6875,-1.8125,0.5625,0.375,-6.0625,-7.375,-3.3125,0.375,-2.5,2.1875,5.6875,6.5,1.8125,-1.6875,-1.8125,0,-2,-0.25,-1.6875,4.1875,-3.8125,-8.875,-8.8125,-8.0625,-6.4375,-0.9375,-2.6875,2.875,1.375,0.75,0.875,-1.1875,2.125,-1.25,1.5625,3,5,-3.1875,4,0,0
Action 121,GRX,-1.5625,-0.5625,-4,1.9375,-2.875,0.3125,-3.1875,-37.3125,-17.625,44.625,10.75,-10.3125,10.625,33.5625,39.6875,48.9375,38.625,9.3125,-1.25,13.1875,9.75,9.4375,0.25,3.625,6.75,24.8125,34,36.75,31.9375,14.1875,11.375,-0.3125,-4.1875,-8.1875,-3.25,3.5625,13.3125,3.6875,30.375,48.5,23.25,9.8125,-10.75,-49.8125,-6.625,0,0
Action 121,GRY,-1.5625,-0.5625,-4,1.9375,-2.875,0.3125,-3.1875,-37.3125,-17.625,44.625,10.75,-10.3125,10.625,33.5625,39.6875,48.9375,38.625,9.3125,-1.25,13.1875,9.75,9.4375,0.25,3.625,6.75,24.8125,34,36.75,31.9375,14.1875,11.375,-0.3125,-4.1875,-8.1875,-3.25,3.5625,13.3125,3.6875,30.375,48.5,23.25,9.8125,-10.75,-49.8125,-6.625,0,0
Action 121,GRZ,-1.5625,-0.5625,-4,1.9375,-2.875,0.3125,-3.1875,-37.3125,-17.625,44.625,10.75,-10.3125,10.625,33.5625,39.6875,48.9375,38.625,9.3125,-1.25,13.1875,9.75,9.4375,0.25,3.625,6.75,24.8125,34,36.75,31.9375,14.1875,11.375,-0.3125,-4.1875,-8.1875,-3.25,3.5625,13.3125,3.6875,30.375,48.5,23.25,9.8125,-10.75,-49.8125,-6.625,0,0
Action 121,ORL,3.030766,3.031695,3.028806,3.030612,3.029369,3.028097,3.027633,3.028383,3.032354,3.028958,3.025708,3.02381,3.032033,3.038045,3.033884,3.03555,3.038916,3.04212,3.043681,3.042397,3.043379,3.051881,3.053069,3.049097,3.054524,3.058682,3.043377,3.028576,3.019667,3.00985,3.003271,2.999661,2.999048,2.99682,3.001899,2.995364,2.993833,2.997792,2.999611,3.005392,3.01211,3.016223,3.021714,3.014612,3.019277,0,0
Action 121,OPL,3.107292,3.107349,3.106883,3.107338,3.108226,3.108126,3.108731,3.108763,3.109663,3.10846,3.105569,3.104203,3.107825,3.110382,3.109794,3.108015,3.111896,3.117892,3.118928,3.116912,3.11667,3.123421,3.121294,3.118506,3.118258,3.118106,3.111524,3.109673,3.10711,3.100595,3.095223,3.093181,3.089905,3.089457,3.090483,3.088309,3.089596,3.09147,3.094019,3.098168,3.097967,3.09955,3.099509,3.096407,3.095793,0,0
Action 121,OYL,4.61108,4.610084,4.611295,4.610893,4.610467,4.60875,4.608451,4.606101,4.603552,4.608176,4.605716,4.599896,4.581362,4.574361,4.572788,4.576384,4.582242,4.589987,4.600764,4.600497,4.598696,4.588161,4.585853,4.586228,4.581392,4.581299,4.588892,4.589367,4.585897,4.577284,4.575303,4.576506,4.574855,4.573474,4.573424,4.581366,4.586006,4.58432,4.583014,4.576456,4.572453,4.567413,4.56782,4.573518,4.57922,0,0
Action 121,ORR,6.956675,6.956094,6.955872,6.953298,6.954638,6.956157,6.957747,6.930342,6.86336,6.776876,6.745349,6.673654,6.66737,6.699612,6.768577,6.880384,6.949512,6.987018,6.992407,7.018895,7.049325,7.067911,7.0701,7.064498,7.04941,7.025261,6.999836,6.989863,6.971913,6.925327,6.871973,6.843004,6.827886,6.809215,6.806324,6.805382,6.803972,6.813765,6.861654,6.921267,6.950478,6.971595,6.983744,6.948419,7.032547,0,0
Action 121,OPR,3.183436,3.182682,3.1832,3.182636,3.182135,3.183855,3.189042,3.211721,3.308346,3.612752,3.986924,4.366013,4.794429,5.041974,5.215156,5.352138,5.393189,5.406695,5.450624,5.479571,5.496212,5.500771,5.500713,5.495913,5.483709,5.482295,5.472872,5.461371,5.480357,5.530453,5.584648,5.60203,5.596168,5.583301,5.568733,5.545716,5.481909,5.350177,5.160591,4.797822,4.458179,4.113435,3.713517,3.479954,3.320706,0,0
Action 121,OYR,1.591806,1.590756,1.587757,1.587556,1.581149,1.577456,1.571937,1.552403,1.574456,1.712232,1.824372,1.923675,2.062519,2.175905,2.283627,2.416153,2.482872,2.524946,2.559153,2.599299,2.640546,2.662899,2.645468,2.587183,2.472329,2.291274,2.001861,1.715864,1.507053,1.323499,1.152246,1.090795,1.07549,1.071907,1.080153,1.08832,1.089781,1.119357,1.17971,1.288534,1.35602,1.385498,1.381692,1.313741,1.198782,0,0
Action 122,ALX,0.921875,0.9296875,0.9223633,0.9213867,0.9257813,0.9272461,0.9194336,0.9287109,0.9267578,0.9243164,0.9150391,0.9179688,0.9257813,0.9370117,0.9472656,0.9384766,0.9350586,0.9213867,0.909668,0.9272461,0.9248047,0.9174805,0.9199219,0.9399414,0.9458008,0.9375,0.9125977,0.9082031,0.9082031,0.9389648,0.9165039,0.9296875,0.96875,0.9511719,0.918457,0.9326172,0.9213867,0.9306641,0.9272461,0.9453125,0.9150391,0.9438477,0.90625,0.9116211,0.918457,0,0
Action 122,ALY,-0.3398438,-0.3530273,-0.3481445,-0.3427734,-0.3461914,-0.3496094,-0.3442383,-0.3432617,-0.3452148,-0.3554688,-0.3579102,-0.3457031,-0.3525391,-0.3427734,-0.3208008,-0.3139648,-0.3447266,-0.3588867,-0.3740234,-0.3666992,-0.3720703,-0.3535156,-0.3657227,-0.324707,-0.3198242,-0.3642578,-0.3779297,-0.3579102,-0.3579102,-0.3266602,-0.3149414,-0.296875,-0.2875977,-0.2988281,-0.3334961,-0.3422852,-0.355957,-0.3662109,-0.3378906,-0.3447266,-0.3383789,-0.3325195,-0.3554688,-0.3530273,-0.3544922,0,0
Action 122,ALZ,0.1279297,0.1289063,0.1210938,0.1328125,0.1293945,0.1220703,0.128418,0.1308594,0.1259766,0.1298828,0.1298828,0.144043,0.1494141,0.1254883,0.1137695,0.1191406,0.1269531,0.1289063,0.1411133,0.1225586,0.1376953,0.1381836,0.1342773,0.1274414,0.1210938,0.1376953,0.1611328,0.1640625,0.1640625,0.1147461,0.1245117,0.1225586,0.1152344,0.08447266,0.1054688,0.1533203,0.1269531,0.1201172,0.1176758,0.1264648,0.1298828,0.1274414,0.1293945,0.1347656,0.1557617,0,0
Action 122,ARX,0.8911133,0.8847656,0.894043,0.890625,0.890625,0.8916016,0.8842773,0.8920898,0.9501953,0.9907227,0.8935547,0.565918,0.09814453,-0.02148438,-0.06787109,-0.08007813,-0.1513672,-0.2260742,-0.2768555,-0.2734375,-0.3383789,-0.3193359,-0.08789063,-0.1357422,-0.1938477,-0.3193359,-0.4111328,-0.4604492,-0.5292969,-0.6015625,-0.534668,-0.4765625,-0.4287109,-0.3515625,-0.2822266,-0.2446289,-0.1943359,-0.2041016,0.1044922,0.3852539,0.7368164,0.8330078,0.7949219,0.9077148,0.9536133,0,0
Action 122,ARY,0.362793,0.3637695,0.371582,0.3642578,0.3681641,0.3725586,0.359375,0.3867188,0.3613281,0.675293,0.7084961,1.009766,0.7597656,0.8603516,0.7119141,0.8007813,0.7695313,0.9194336,0.9130859,0.890625,0.9033203,0.8955078,0.8950195,0.9545898,0.9326172,0.9257813,0.8520508,0.8408203,0.8183594,0.7563477,0.8027344,0.8295898,0.8515625,0.8540039,0.809082,0.7519531,0.75,0.7851563,0.8540039,0.9536133,0.9194336,0.8203125,0.6708984,0.5610352,0.3652344,0,0
Action 122,ARZ,0.1616211,0.1630859,0.1630859,0.1655273,0.1611328,0.1552734,0.171875,0.1489258,0.1455078,0.21875,0.4873047,0.4624023,0.4799805,0.5029297,0.5146484,0.4936523,0.4291992,0.5380859,0.2841797,0.3134766,0.2749023,0.2211914,0.1816406,0.1494141,0.2734375,0.3193359,0.4272461,0.440918,0.4511719,0.3974609,0.3642578,0.3442383,0.3417969,0.3535156,0.3803711,0.3466797,0.3959961,0.2729492,0.2919922,0.2480469,0.08154297,0.2128906,0.1938477,0.2119141,0.1147461,0,0
Action 122,EMG0L,0,-2,-1,0,0,-3,0,-2,-2,0,-1,-2,-2,-2,-3,0,-2,-2,-1,1,-1,0,-3,2,-2,-3,2,2,0,-4,0,-4,-1,-2,-2,0,0,-1,-2,-1,-3,0,1,0,-3,0,0
Action 122,EMG1L,-1,-2,-3,-4,6,-1,2,-2,0,1,-2,-4,0,-2,-4,0,1,1,1,4,0,0,1,0,0,-5,-2,4,-1,-2,4,-3,0,-5,-3,-1,-2,2,-4,-5,-2,-2,1,-2,0,0,0
Action 122,EMG2L,-1,2,-3,-1,-2,4,-4,0,2,-4,2,-3,4,-4,1,2,1,-1,0,33,-1,-2,9,-2,-1,2,1,-4,-1,0,-1,-5,2,-4,-12,-1,8,3,8,-5,11,-2,6,-3,27,0,0
Action 122,EMG3L,-2,-1,-1,-2,1,-2,-1,-1,-2,-2,0,0,0,-1,-2,-1,-2,-1,0,3,0,0,0,-3,0,-1,-1,-2,-1,1,-2,-1,-1,-2,-2,-1,1,-1,-2,0,0,0,-2,-1,0,0,0
Action 122,EMG4L,-3,-1,0,-1,-1,0,-3,1,-2,-1,-1,0,0,-2,-2,-2,-2,-2,-3,-2,-3,1,-2,-2,0,-2,0,-2,-2,-2,-3,-1,-2,-1,-1,1,-1,-2,-1,2,-2,0,0,-1,-2,0,0
Action 122,EMG5L,-2,-1,-3,-2,0,0,-2,-1,0,-1,0,-2,0,-1,1,-4,-3,-1,-1,-1,0,-1,-1,-1,-1,0,-2,0,-1,0,-1,0,0,0,-2,-1,-2,1,-2,-1,-3,-2,-1,-2,0,0,0
Action 122,EMG6L,-1,0,1,0,1,0,-4,-1,0,0,0,0,-3,-1,1,-2,-4,0,-2,0,-1,-2,1,0,0,-5,1,7,-1,-1,2,1,-3,1,-2,0,-5,-2,-1,0,-2,1,-2,-2,-3,0,0
Action 122,EMG7L,0,0,0,-1,-1,-2,-2,-2,-2,0,-1,0,-4,-3,-1,0,-3,-2,-1,-1,1,1,-2,0,0,-1,-2,1,0,0,0,-1,0,-1,-3,-1,-2,0,-2,-2,-2,-2,0,2,0,0,0
Action 122,EMG0R,1,-6,-1,-13,4,1,2,4,3,-12,18,-2,4,6,-5,24,-49,-17,-1,16,18,27,-59,10,-3,-4,7,79,-95,-30,13,-77,-40,-14,44,-26,-13,3,-8,1,71,-56,29,-9,3,0,0
Action 122,EMG1R,-2,-2,-2,-2,1,0,1,-2,6,-5,4,3,-1,7,-1,13,-37,-15,5,-19,-9,12,-49,-17,1,12,16,-12,-1,-7,-17,-13,-8,-2,5,-5,-3,-6,6,1,4,-8,-6,-4,1,0,0
Action 122,EMG2R,1,-2,-1,0,-3,-1,-1,-6,6,3,3,0,-5,1,0,3,-20,-13,15,-10,-18,13,-23,-5,0,-3,4,4,9,-3,-5,3,7,1,7,-6,4,-5,4,-5,18,-7,7,-7,-2,0,0
Action 122,EMG3R,1,-1,-1,-1,-1,1,0,-5,-4,-8,-5,23,12,-5,-9,3,-22,-18,4,-13,-28,5,-19,9,-17,-10,-1,29,-8,-8,-4,-34,26,29,19,-8,-5,-6,-4,4,14,-8,7,-2,3,0,0
Action 122,EMG4R,0,-3,0,-1,2,3,-2,-3,1,-2,21,18,61,-18,-6,22,-13,30,-9,3,-45,-10,-39,38,-5,15,20,6,27,-10,-8,-16,17,5,1,-16,-3,1,-10,-11,10,-2,9,-7,-2,0,0
Action 122,EMG5R,-1,0,0,-1,0,-1,0,-2,2,-1,16,-17,7,-2,-2,1,-22,5,1,-4,-22,-2,-10,-4,-13,5,22,4,11,-1,-11,2,-40,0,1,-1,1,-5,-5,-31,15,1,-6,8,3,0,0
Action 122,EMG6R,1,-2,-1,-4,1,2,2,-3,4,1,17,-7,-2,-7,-12,6,-93,3,9,14,15,11,-29,25,17,16,-5,6,-32,22,-19,13,1,-5,10,-1,-2,15,2,7,25,6,-6,0,0,0,0
Action 122,EMG7R,-2,-5,0,-3,1,0,3,7,11,2,14,1,-1,8,-16,17,-53,-34,-16,18,20,-34,-56,13,45,16,5,34,-79,-8,17,-54,-13,1,6,-7,-14,-3,-16,-66,106,-14,7,8,1,0,0
Action 122,GLX,1.75,0.75,-0.0625,-0.5,0.875,-0.875,0.5,0.3125,-0.6875,2.1875,-7.5,-6.5,-5.625,-7.25,-0.1875,4.75,8.3125,10.375,6.3125,2.875,0.3125,-4.4375,-4.5,0.5625,4.0625,-1.125,-5.5625,-3.9375,-3.9375,-14.75,-16.4375,-10.1875,3.1875,5.9375,7.3125,12.125,10.125,6.75,3.6875,0.3125,1.125,2.5625,-1.125,-2.5625,-4.875,0,0
Action 122,GLY,1.75,0.75,-0.0625,-0.5,0.875,-0.875,0.5,0.3125,-0.6875,2.1875,-7.5,-6.5,-5.625,-7.25,-0.1875,4.75,8.3125,10.375,6.3125,2.875,0.3125,-4.4375,-4.5,0.5625,4.0625,-1.125,-5.5625,-3.9375,-3.9375,-14.75,-16.4375,-10.1875,3.1875,5.9375,7.3125,12.125,10.125,6.75,3.6875,0.3125,1.125,2.5625,-1.125,-2.5625,-4.875,0,0
Action 122,GLZ,1.75,0.75,-0.0625,-0.5,0.875,-0.875,0.5,0.3125,-0.6875,2.1875,-7.5,-6.5,-5.625,-7.25,-0.1875,4.75,8.3125,10.375,6.3125,2.875,0.3125,-4.4375,-4.5,0.5625,4.0625,-1.125,-5.5625,-3.9375,-3.9375,-14.75,-16.4375,-10.1875,3.1875,5.9375,7.3125,12.125,10.125,6.75,3.6875,0.3125,1.125,2.5625,-1.125,-2.5625,-4.875,0,0
