ActionCount,Sensor,time1,time2,time3,time4,time5,time6,time7,time8,time9,time10,time11,time12,time13,time14,time15,time16,time17,time18,time19,time20,time21,time22,time23,time24,time25,time26,time27,time28,time29,time30,time31,time32,time33,time34,time35,time36,time37,time38,time39,time40,time41,time42,time43,time44,time45,time46,time47,time48,time49,time50,time51,time52,time53,time54,time55,time56,time57,time58,time59,time60,time61,time62,time63,time64,time65,time66,time67,time68,time69,time70,time71,time72,time73,time74,time75,time76,time77,time78,time79,time80,time81,time82,time83,time84,time85
Action 8,ALY,0.2958984,0.2978516,0.3115234,0.324707,0.6455078,0.7143555,0.6186523,0.8203125,0.7407227,0.6762695,0.6762695,0.7158203,0.6723633,0.6225586,0.6157227,0.5839844,0.4619141,0.3588867,0.2661133,0.1049805,0.1235352,0.1298828,0.1298828,0.1484375,0.1484375,0.1508789,0.1181641,0.1040039,0.1040039,0.1469727,0.02734375,0.02734375,0.02734375,0.1523438,0.230957,0.1118164,0.2670898,0.3432617,0.3413086,0.4042969,0.309082,0.390625,0.3730469,0.3725586,0.3725586,0.3696289,0.3876953,0.409668,0.3911133,0.3793945,0.3793945,0.3735352,0.3017578,0.2714844,0.3300781,0.3256836,0.3569336,0.4335938,0.4335938,0.4335938,0.7089844,0.8789063,0.7319336,0.9594727,0.7851563,0.6616211,0.7358398,0.5693359,0.3798828,0.5097656,0.5043945,0.4594727,0.5004883,0.4506836,0.3642578,0.2734375,0.2612305,0.2871094,0.3056641,0.2944336,0.2856445,0.3427734,0.2358398,NaN,NaN
Action 8,ALZ,0.1435547,0.1499023,0.1538086,0.1748047,0.1992188,0.234375,0.2885742,0.3222656,0.5170898,0.578125,0.578125,0.6176758,0.703125,0.8198242,0.7836914,0.7167969,0.6474609,0.5776367,0.4633789,0.2675781,0.2480469,0.2275391,0.2275391,0.3549805,0.3549805,0.4331055,0.3959961,0.3950195,0.3950195,0.3642578,0.2241211,0.2241211,0.2241211,0.3657227,0.6445313,0.9179688,1.006836,1.123535,0.9990234,0.9208984,0.8989258,0.9189453,0.9208984,0.9560547,0.9560547,0.9536133,0.9428711,0.9521484,0.9458008,0.9423828,0.9003906,0.8662109,0.7270508,0.6196289,0.5170898,0.5175781,0.5693359,0.6103516,0.6103516,0.6103516,0.7470703,0.815918,0.7563477,0.6411133,0.4536133,0.4116211,0.2021484,0.2177734,0.2182617,0.21875,0.2724609,0.2666016,0.2460938,0.1738281,0.1513672,0.152832,0.1352539,0.1254883,0.1196289,0.1157227,0.152832,0.128418,0.078125,NaN,NaN
Action 8,ARX,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,NaN,NaN
Action 8,ARY,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,-0.3310547,NaN,NaN
Action 8,ARZ,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,0.1015625,NaN,NaN
Action 8,EMG0L,-2,15,-11,2,0,-1,1,6,-4,-9,-9,7,0,12,-11,7,15,8,5,31,3,12,-17,-10,-39,26,22,-16,6,0,-10,-1,-1,-1,-5,-44,19,-4,2,-4,9,-10,10,-39,8,-4,-6,-4,-29,-1,6,-28,-9,-5,6,20,8,-78,-2,-1,-1,-1,-2,1,8,0,-6,-2,-3,-1,0,-1,1,-2,1,0,-4,-3,-4,-16,-40,17,-7,NaN,NaN
Action 8,EMG1L,-1,2,-4,-2,4,0,1,-1,2,-1,-1,-3,-1,0,-2,6,-1,17,-12,31,6,16,-14,-10,-9,-5,2,-4,20,-8,-5,14,14,12,-2,-3,19,4,10,-9,0,-3,7,-28,11,-12,-11,-5,-39,2,4,-36,-4,-1,7,3,-7,1,-3,0,-1,-2,-1,1,-4,-3,0,-2,-1,-1,-1,-1,-2,0,-1,-1,-2,-2,1,-5,-5,-1,-2,NaN,NaN
Action 8,EMG2L,-1,1,-2,-2,12,0,-2,1,11,18,18,-34,-9,1,-1,9,-3,12,-19,17,0,5,2,0,6,-3,-4,9,4,8,-3,3,3,-10,1,13,-5,4,0,-12,-1,0,-3,-2,-1,-5,0,7,-1,2,-3,-3,-1,-5,-2,2,-1,0,-1,0,1,-3,0,-3,1,-2,-2,-1,-2,2,1,-4,-2,0,-2,0,-3,0,1,-3,0,-3,-3,NaN,NaN
Action 8,EMG3L,-3,0,-3,-2,4,-1,-1,2,-13,2,2,-13,0,15,-4,-6,2,11,-8,-1,-30,18,4,-6,-2,5,4,5,-2,3,32,3,3,-10,0,-11,-22,-14,9,0,-4,-3,8,16,-17,2,-1,-5,8,15,-7,8,-1,3,0,10,-1,0,0,7,2,-5,5,-3,0,0,0,-1,-3,-3,0,1,-1,-1,-2,0,1,0,0,-4,0,-2,2,NaN,NaN
Action 8,EMG4L,8,-2,-4,0,3,-3,-1,2,4,0,0,-8,-7,6,-4,4,13,0,0,-6,-7,13,2,6,1,-10,-6,-3,-5,-20,51,-89,-89,-33,-43,37,2,-4,-14,-8,-13,3,9,35,-18,-26,-6,15,15,26,-8,-15,15,-16,-7,1,-4,-5,0,7,-1,-4,2,-2,-1,-1,1,-1,-2,-3,1,5,-11,2,1,1,15,-4,-4,-12,4,-4,5,NaN,NaN
Action 8,EMG5L,2,0,6,-1,2,0,0,0,3,0,0,-1,-3,10,3,4,1,5,5,5,-8,-1,-1,3,-2,-6,-2,5,-1,-7,13,-4,-4,-15,-11,-3,-3,11,-17,-1,-3,3,2,-7,-3,6,-9,8,14,0,-14,0,-1,-3,0,1,0,3,0,1,-1,-3,-2,2,-2,-3,-1,20,2,-2,-21,19,-7,0,2,-4,5,-27,-12,19,-39,-4,31,NaN,NaN
Action 8,EMG6L,-6,0,-1,-1,1,-2,-3,2,5,3,3,-1,-1,10,13,3,-6,8,-6,18,-13,-3,3,-3,-17,-11,-8,24,18,23,33,-3,-3,-27,-1,-35,6,19,-9,-2,-13,0,-2,-19,-50,0,33,9,21,-28,-7,9,-7,-11,6,-1,-2,-4,-4,-3,-4,-8,-5,5,-4,-3,-2,-1,3,2,-7,3,-1,1,4,-4,-7,-2,-2,3,-4,7,-19,NaN,NaN
Action 8,EMG7L,-6,14,-12,2,0,-1,-1,3,6,-1,-1,-2,-2,16,-1,-11,2,20,-1,14,-6,-12,-21,12,-30,-10,21,-4,13,3,-10,1,1,-106,-10,-66,55,-12,8,24,-1,-27,13,-24,-43,17,-6,28,-16,13,4,-3,-16,-4,-4,8,11,-3,-7,0,-5,-5,-12,9,-10,-3,-5,-2,7,5,-2,5,1,3,14,-6,-8,-17,-2,39,-39,-11,5,NaN,NaN
Action 8,EMG0R,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NaN,NaN
Action 8,EMG1R,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,NaN,NaN
Action 8,EMG2R,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,NaN,NaN
Action 8,EMG3R,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NaN,NaN
Action 8,EMG4R,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,NaN,NaN
Action 8,EMG5R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
Action 8,EMG6R,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,NaN,NaN
Action 8,EMG7R,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NaN,NaN
Action 8,GLX,-0.6875,0.6875,1.625,5.125,20.875,-33.5625,-28.3125,-17.3125,-90.5,-96.1875,-96.1875,-101.0625,-114.375,-101,-102.9375,-93.8125,-88.0625,-78.3125,-51.125,-30.375,-17.4375,-2.5625,-2.5625,5.875,5.875,-3.5625,-10.75,-7,-7,-11.375,-7.25,-7.25,-7.25,2.125,-7.6875,25.5625,51,34.875,11,-4.1875,-0.625,6.625,-0.0625,1.0625,1.0625,-0.6875,0.875,2.1875,2.9375,4.8125,9.375,8.75,13.875,18.0625,56.8125,72.625,90.625,93.25,93.25,93.25,118,95.625,109.6875,108,67.75,71.5625,4.75,-17.6875,19.5625,41.6875,8.5,-5.25,-7.875,-30.625,-29.875,-5.625,22.4375,29.5,30.375,17.8125,21.125,13.5,12.6875,NaN,NaN
Action 8,GLY,-0.6875,0.6875,1.625,5.125,20.875,-33.5625,-28.3125,-17.3125,-90.5,-96.1875,-96.1875,-101.0625,-114.375,-101,-102.9375,-93.8125,-88.0625,-78.3125,-51.125,-30.375,-17.4375,-2.5625,-2.5625,5.875,5.875,-3.5625,-10.75,-7,-7,-11.375,-7.25,-7.25,-7.25,2.125,-7.6875,25.5625,51,34.875,11,-4.1875,-0.625,6.625,-0.0625,1.0625,1.0625,-0.6875,0.875,2.1875,2.9375,4.8125,9.375,8.75,13.875,18.0625,56.8125,72.625,90.625,93.25,93.25,93.25,118,95.625,109.6875,108,67.75,71.5625,4.75,-17.6875,19.5625,41.6875,8.5,-5.25,-7.875,-30.625,-29.875,-5.625,22.4375,29.5,30.375,17.8125,21.125,13.5,12.6875,NaN,NaN
Action 8,GLZ,-0.6875,0.6875,1.625,5.125,20.875,-33.5625,-28.3125,-17.3125,-90.5,-96.1875,-96.1875,-101.0625,-114.375,-101,-102.9375,-93.8125,-88.0625,-78.3125,-51.125,-30.375,-17.4375,-2.5625,-2.5625,5.875,5.875,-3.5625,-10.75,-7,-7,-11.375,-7.25,-7.25,-7.25,2.125,-7.6875,25.5625,51,34.875,11,-4.1875,-0.625,6.625,-0.0625,1.0625,1.0625,-0.6875,0.875,2.1875,2.9375,4.8125,9.375,8.75,13.875,18.0625,56.8125,72.625,90.625,93.25,93.25,93.25,118,95.625,109.6875,108,67.75,71.5625,4.75,-17.6875,19.5625,41.6875,8.5,-5.25,-7.875,-30.625,-29.875,-5.625,22.4375,29.5,30.375,17.8125,21.125,13.5,12.6875,NaN,NaN
Action 8,GRX,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,NaN,NaN
Action 8,GRY,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,NaN,NaN
Action 8,GRZ,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,0.3125,NaN,NaN
Action 8,ORL,6.791895,6.791565,6.792536,6.797271,6.84929,6.841391,6.827633,6.808175,6.63915,6.53148,6.53148,6.476087,6.354875,6.180493,6.122903,6.014563,5.850378,5.794182,5.682559,5.51935,5.478161,5.427398,5.427398,5.436683,5.436683,5.434707,5.424645,5.412427,5.412427,5.39035,5.341937,5.341937,5.341937,5.36165,5.411822,5.461363,5.518956,5.538377,5.555242,5.559733,5.555396,5.567131,5.568508,5.570344,5.570344,5.569713,5.582302,5.587281,5.591361,5.594059,5.604398,5.610037,5.623095,5.633339,5.710368,5.752753,5.852409,5.905838,5.905838,5.905838,6.259286,6.358732,6.442723,6.558694,6.629858,6.667721,6.819541,6.838317,6.848968,6.861807,6.83119,6.772865,6.76265,6.756564,6.754431,6.752573,6.765603,6.779217,6.793376,6.81736,6.828898,6.833614,6.856446,NaN,NaN
Action 8,OPL,3.046909,3.047026,3.046974,3.046849,3.066004,3.126402,3.169388,3.297828,3.695911,3.957927,3.957927,4.100761,4.406514,4.898386,5.068817,5.40765,5.902983,6.063968,6.360891,6.697919,6.765548,6.856167,6.856167,6.885277,6.885277,6.866438,6.854818,6.847957,6.847957,6.813605,6.73479,6.73479,6.73479,6.464586,6.008666,5.50898,5.357322,5.335951,5.320582,5.297841,5.286573,5.283875,5.28378,5.28237,5.28237,5.278386,5.273504,5.269497,5.262856,5.259714,5.252022,5.246736,5.227023,5.212011,5.149702,5.122265,5.038176,4.982233,4.982233,4.982233,4.397602,4.134138,3.883553,3.650527,3.440994,3.343938,3.135432,3.09207,3.029527,3.006659,3.013886,3.037836,3.052716,3.074095,3.077738,3.078781,3.077066,3.076483,3.076879,3.077692,3.079963,3.096232,3.085474,NaN,NaN
Action 8,OYL,4.969779,4.970212,4.970063,4.967828,4.949518,4.935098,4.932804,4.934611,4.951996,4.954345,4.954345,4.952306,4.946792,4.941705,4.937952,4.920897,4.882481,4.860141,4.79382,4.667044,4.631209,4.578074,4.578074,4.586941,4.586941,4.592395,4.593099,4.584196,4.584196,4.573042,4.540319,4.540319,4.540319,4.564404,4.626815,4.699894,4.719024,4.727859,4.735582,4.740676,4.744596,4.750201,4.752474,4.754556,4.754556,4.756412,4.76104,4.760477,4.758751,4.757773,4.756234,4.755414,4.752618,4.750841,4.749434,4.750157,4.758984,4.766274,4.766274,4.766274,4.865805,4.894174,4.938174,4.954352,4.968028,4.970116,4.857949,4.827772,4.82201,4.855573,4.908622,4.963724,4.969954,4.948685,4.93361,4.921068,4.925879,4.929382,4.932526,4.946119,4.956489,4.973901,4.964964,NaN,NaN
Action 8,ORR,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,2.968901,NaN,NaN
Action 8,OPR,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,3.067453,NaN,NaN
Action 8,OYR,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,4.668088,NaN,NaN
Action 9,ALX,0.9213867,0.9243164,0.9204102,0.9174805,0.921875,0.9194336,0.9213867,0.9199219,0.9150391,0.9189453,0.9179688,0.9677734,0.9667969,0.9360352,0.9731445,0.8305664,0.6611328,0.5571289,0.324707,0.1220703,-0.1523438,-0.2182617,-0.2182617,-0.4438477,-0.6220703,-0.6220703,-0.7285156,-0.7915039,-0.7915039,-0.8818359,-0.8793945,-0.9072266,-0.9160156,-0.9160156,-1.004395,-1.085449,-1.23877,-1.555664,-0.4677734,-0.4677734,0.8466797,0.184082,-0.2270508,-0.07470703,-0.1054688,-0.1386719,-0.1484375,-0.1503906,-0.1572266,-0.1450195,-0.1523438,-0.1523438,-0.1582031,-0.1635742,-0.1347656,-0.140625,-0.1376953,-0.05566406,0.09619141,0.2617188,0.3500977,0.2583008,0.3330078,0.206543,0.206543,0.6523438,0.5673828,0.8686523,0.8374023,0.8740234,1.021484,0.9819336,0.965332,0.9433594,0.9047852,0.8984375,0.8481445,0.831543,0.862793,0.9072266,0.9160156,0.9160156,0.9233398,NaN,NaN
Action 9,ALY,0.2895508,0.293457,0.2958984,0.2978516,0.2983398,0.2988281,0.2939453,0.3129883,0.3691406,0.4204102,0.7128906,0.8066406,0.8876953,0.847168,0.8115234,0.8085938,0.6879883,0.6645508,0.5849609,0.484375,0.3955078,0.3510742,0.3510742,0.2758789,0.1176758,0.1176758,0.1850586,0.1450195,0.1450195,0.15625,0.1518555,0.1459961,0.1362305,0.1362305,0.1391602,0.105957,-0.04833984,0.2250977,0.4106445,0.4106445,0.1289063,0.2578125,0.3256836,0.3691406,0.300293,0.371582,0.3334961,0.3427734,0.3789063,0.3764648,0.3808594,0.3681641,0.3696289,0.3603516,0.3764648,0.3989258,0.3530273,0.3208008,0.2402344,0.2797852,0.2919922,0.3208008,0.3325195,0.5615234,0.5615234,0.7954102,0.8334961,0.8500977,0.8969727,0.8066406,0.7060547,0.605957,0.7436523,0.6821289,0.4448242,0.4814453,0.4536133,0.4018555,0.3720703,0.3295898,0.3037109,0.3037109,0.28125,NaN,NaN
Action 9,ALZ,0.1357422,0.1416016,0.1396484,0.1430664,0.1464844,0.1367188,0.1401367,0.1425781,0.1567383,0.1962891,0.2285156,0.2216797,0.4833984,0.609375,0.8100586,0.9379883,0.9443359,0.9731445,0.8056641,0.753418,0.574707,0.5410156,0.5410156,0.378418,0.3388672,0.3388672,0.3022461,0.3745117,0.3745117,0.40625,0.4160156,0.40625,0.3994141,0.3994141,0.3476563,0.2666016,0.1875,0.4560547,0.8642578,0.8642578,0.9277344,1.069824,1.064941,0.9438477,0.9228516,0.9375,0.9467773,0.9575195,0.9580078,0.9555664,0.9521484,0.9526367,0.9526367,0.9443359,0.9775391,0.9755859,0.9492188,0.8115234,0.5991211,0.4013672,0.4106445,0.5185547,0.5859375,0.6508789,0.6508789,0.7895508,0.7890625,0.7216797,0.6020508,0.5449219,0.3120117,0.2241211,0.1977539,0.2094727,0.2504883,0.3076172,0.2944336,0.2871094,0.2714844,0.2099609,0.1474609,0.1474609,0.1411133,NaN,NaN
Action 9,ARX,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,0.940918,NaN,NaN
